wid,option,n_images_with_option,n_images_with_option_wid,recalled_n_images_with_option,n_total_memories,rt,correct,choice,nback_performance,log_rt
wf9d56e4,Indoor Scenes,9.0,9.0,7.0,15,1809.0,1.0,1.0,0.8666666666666667,7.500529485395295
wf9d56e4,Vegetables,3.0,3.0,1.0,15,1075.0,0.0,2.0,0.8666666666666667,6.980075940561763
wf9d56e4,Clouds,2.0,1.0,1.0,15,1483.0,0.0,1.0,0.8666666666666667,7.301822342137932
wf9d56e4,Foods,7.0,7.0,4.0,15,277.0,1.0,1.0,0.8666666666666667,5.6240175061873385
wf9d56e4,Sweet Foods,4.0,4.0,3.0,15,1008.0,1.0,1.0,0.8666666666666667,6.915723448631314
wf9d56e4,Leaves,6.0,0.0,4.0,15,463.0,1.0,2.0,0.8666666666666667,6.137727054086234
wf9d56e4,Berries,2.0,2.0,2.0,15,252.0,1.0,1.0,0.8666666666666667,5.529429087511423
wf9d56e4,Outdoor Scenes,12.0,12.0,8.0,15,642.0,1.0,2.0,0.8666666666666667,6.464588303689961
wf9d56e4,Sky,4.0,4.0,3.0,15,1180.0,0.0,1.0,0.8666666666666667,7.07326971745971
w00c391f,Birds,3.0,3.0,1.0,6,2122.0,0.0,1.0,0.7333333333333333,7.660114319173928
w00c391f,Insects,1.0,1.0,0.0,6,2764.0,0.0,1.0,0.7333333333333333,7.92443418488756
w00c391f,Things With Wheels,2.0,2.0,0.0,6,3216.0,0.0,2.0,0.7333333333333333,8.075893630298857
w00c391f,Clouds,2.0,1.0,0.0,6,2640.0,1.0,2.0,0.7333333333333333,7.878534196140362
w00c391f,Water,3.0,3.0,0.0,6,492.0,1.0,2.0,0.7333333333333333,6.198478716492308
w00c391f,Objects,7.0,6.0,3.0,6,2093.0,1.0,1.0,0.7333333333333333,7.646353722445999
w00c391f,Animals,7.0,7.0,2.0,6,2741.0,1.0,2.0,0.7333333333333333,7.916078096302786
w00c391f,Produce ,6.0,5.0,1.0,6,906.0,1.0,1.0,0.7333333333333333,6.80903930604298
w00c391f,Sky,4.0,1.0,0.0,6,1344.0,1.0,2.0,0.7333333333333333,7.203405521083095
w00c391f,Leaves,6.0,1.0,1.0,6,3090.0,0.0,1.0,0.7333333333333333,8.035926369891792
w00c391f,Foods,7.0,2.0,1.0,6,1386.0,0.0,2.0,0.7333333333333333,7.234177179749849
w00c391f,Outdoor Scenes,12.0,9.0,1.0,6,2300.0,0.0,1.0,0.7333333333333333,7.7406644019172415
w00c391f,Indoor Scenes,9.0,5.0,5.0,6,2605.0,1.0,1.0,0.7333333333333333,7.865187954187467
w00c391f,Berries,2.0,1.0,0.0,6,1265.0,0.0,2.0,0.7333333333333333,7.142827401161621
w00c391f,Things That Fly,4.0,7.0,1.0,6,1077.0,1.0,2.0,0.7333333333333333,6.981934677156389
w00c391f,Vehicles,3.0,1.0,0.0,6,2855.0,1.0,1.0,0.7333333333333333,7.956827122090111
w00c391f,Sweet Foods,4.0,3.0,0.0,6,2645.0,0.0,2.0,0.7333333333333333,7.8804263442924
w00c391f,Wild Animals,4.0,5.0,1.0,6,2161.0,1.0,2.0,0.7333333333333333,7.6783263565068856
w00c391f,Pets,2.0,2.0,1.0,6,1141.0,1.0,1.0,0.7333333333333333,7.039660349862076
w00c391f,Beach,2.0,2.0,0.0,6,706.0,1.0,2.0,0.7333333333333333,6.559615237493242
w00c391f,Fruit,3.0,2.0,0.0,6,539.0,0.0,2.0,0.7333333333333333,6.289715570908998
w00c391f,Balls,3.0,4.0,2.0,6,1618.0,1.0,1.0,0.7333333333333333,7.388946097618437
w00c391f,Dessert,1.0,1.0,0.0,6,722.0,0.0,2.0,0.7333333333333333,6.582025138892826
w00c391f,Mammals,3.0,3.0,1.0,6,1406.0,1.0,1.0,0.7333333333333333,7.2485040723706105
w00c391f,Grass,3.0,0.0,0.0,6,1461.0,0.0,1.0,0.7333333333333333,7.2868764117507
w00c391f,Appliances,1.0,1.0,1.0,6,2400.0,1.0,2.0,0.7333333333333333,7.783224016336037
w00c391f,Hands,2.0,1.0,0.0,6,1418.0,0.0,1.0,0.7333333333333333,7.257002707092073
w00c391f,Things In Bowls,4.0,3.0,1.0,6,1628.0,0.0,2.0,0.7333333333333333,7.395107546562485
w00c391f,Vegetables,3.0,2.0,1.0,6,2539.0,0.0,2.0,0.7333333333333333,7.839525581704678
w00c391f,Sports Court,2.0,2.0,2.0,6,2926.0,1.0,1.0,0.7333333333333333,7.98139158158007
wae73c1f,Sports Court,2.0,2.0,1.0,17,4759.0,0.0,2.0,0.7666666666666667,8.46779284112111
wae73c1f,Fruit,3.0,2.0,3.0,17,2078.0,1.0,1.0,0.7666666666666667,7.639161171659173
wae73c1f,Things That Fly,4.0,4.0,3.0,17,4340.0,1.0,2.0,0.7666666666666667,8.375629627094451
wae73c1f,Indoor Scenes,9.0,9.0,6.0,17,7207.0,0.0,2.0,0.7666666666666667,8.88280805492444
wae73c1f,Outdoor Scenes,12.0,11.0,11.0,17,6733.0,0.0,1.0,0.7666666666666667,8.814776088545281
wae73c1f,Foods,7.0,6.0,5.0,17,4105.0,1.0,1.0,0.7666666666666667,8.31996102188653
wae73c1f,Clouds,2.0,2.0,2.0,17,1507.0,1.0,2.0,0.7666666666666667,7.317876198626496
wae73c1f,Animals,7.0,7.0,7.0,17,1239.0,0.0,1.0,0.7666666666666667,7.122059881629142
wae73c1f,Objects,7.0,3.0,5.0,17,2681.0,0.0,2.0,0.7666666666666667,7.893945138235959
wae73c1f,Grass,3.0,1.0,2.0,17,2512.0,1.0,2.0,0.7666666666666667,7.828834527588089
wae73c1f,Beach,2.0,2.0,2.0,17,1881.0,0.0,1.0,0.7666666666666667,7.53955882930103
wae73c1f,Dessert,1.0,2.0,1.0,17,6681.0,1.0,1.0,0.7666666666666667,8.807022955925477
wae73c1f,Insects,1.0,1.0,1.0,17,2830.0,1.0,2.0,0.7666666666666667,7.948031990637284
wae73c1f,Balls,3.0,3.0,2.0,17,2326.0,1.0,1.0,0.7666666666666667,7.75190533307861
wae73c1f,Sweet Foods,4.0,4.0,4.0,17,3140.0,1.0,1.0,0.7666666666666667,8.0519780789023
wae73c1f,Vehicles,3.0,2.0,2.0,17,2691.0,1.0,1.0,0.7666666666666667,7.897668150726906
wae73c1f,Sky,4.0,3.0,4.0,17,6249.0,1.0,2.0,0.7666666666666667,8.740176729929082
wae73c1f,Birds,3.0,3.0,3.0,17,7066.0,1.0,2.0,0.7666666666666667,8.86304982791909
wae73c1f,Water,3.0,2.0,3.0,17,2945.0,0.0,1.0,0.7666666666666667,7.987864096085687
wae73c1f,Pets,2.0,2.0,2.0,17,5762.0,1.0,1.0,0.7666666666666667,8.659039915644474
wae73c1f,Things With Wheels,2.0,2.0,1.0,17,4216.0,0.0,2.0,0.7666666666666667,8.346642090221199
wae73c1f,Mammals,3.0,3.0,3.0,17,823.0,0.0,2.0,0.7666666666666667,6.71295620067707
wae73c1f,Produce ,6.0,6.0,4.0,17,3543.0,1.0,1.0,0.7666666666666667,8.172729104865471
wae73c1f,Vegetables,3.0,3.0,1.0,17,3117.0,1.0,1.0,0.7666666666666667,8.044626279767337
wae73c1f,Berries,2.0,2.0,2.0,17,2768.0,1.0,1.0,0.7666666666666667,7.92588031673756
wae73c1f,Leaves,6.0,3.0,6.0,17,3474.0,1.0,2.0,0.7666666666666667,8.153061946801051
wae73c1f,Hands,2.0,0.0,2.0,17,4360.0,1.0,2.0,0.7666666666666667,8.38022733634308
wae73c1f,Appliances,1.0,1.0,1.0,17,3053.0,1.0,2.0,0.7666666666666667,8.023879992734878
wbdee46f,Objects,7.0,11.0,5.0,11,5966.0,1.0,1.0,0.8333333333333334,8.693831965074693
wbdee46f,Balls,3.0,3.0,3.0,11,1218.0,0.0,2.0,0.8333333333333334,7.1049654482698426
wbdee46f,Hands,2.0,2.0,1.0,11,3775.0,1.0,2.0,0.8333333333333334,8.236155661683124
wbdee46f,Beach,2.0,2.0,1.0,11,767.0,1.0,2.0,0.8333333333333334,6.642486801367256
wbdee46f,Sports Court,2.0,2.0,2.0,11,1378.0,1.0,1.0,0.8333333333333334,7.228388451573604
wbdee46f,Vehicles,3.0,3.0,2.0,11,1023.0,1.0,1.0,0.8333333333333334,6.930494765951626
wbdee46f,Fruit,3.0,3.0,2.0,11,772.0,1.0,1.0,0.8333333333333334,6.648984550024776
wbdee46f,Animals,7.0,7.0,4.0,11,629.0,0.0,1.0,0.8333333333333334,6.444131256700441
wbdee46f,Pets,2.0,2.0,2.0,11,319.0,1.0,1.0,0.8333333333333334,5.765191102784844
wbdee46f,Foods,7.0,2.0,2.0,11,5449.0,1.0,1.0,0.8333333333333334,8.603187384583098
wbdee46f,Water,3.0,3.0,1.0,11,3496.0,1.0,2.0,0.8333333333333334,8.159374736775426
wbdee46f,Things In Bowls,4.0,4.0,2.0,11,1962.0,1.0,1.0,0.8333333333333334,7.581719640125308
wbdee46f,Produce ,6.0,4.0,2.0,11,3138.0,1.0,1.0,0.8333333333333334,8.051340933292979
wbdee46f,Birds,3.0,3.0,1.0,11,4334.0,1.0,2.0,0.8333333333333334,8.374246182096304
wbdee46f,Sweet Foods,4.0,3.0,2.0,11,372.0,1.0,1.0,0.8333333333333334,5.918893854273146
wbdee46f,Outdoor Scenes,12.0,8.0,5.0,11,3290.0,1.0,2.0,0.8333333333333334,8.098642843759418
wbdee46f,Mammals,3.0,3.0,2.0,11,565.0,1.0,1.0,0.8333333333333334,6.336825731146441
wbdee46f,Sky,4.0,3.0,3.0,11,3121.0,1.0,2.0,0.8333333333333334,8.045908742270779
wbdee46f,Vegetables,3.0,3.0,0.0,11,3862.0,1.0,1.0,0.8333333333333334,8.258940462988459
wbdee46f,Things With Wheels,2.0,1.0,2.0,11,1100.0,1.0,1.0,0.8333333333333334,7.003065458786462
wbdee46f,Insects,1.0,1.0,1.0,11,1358.0,1.0,2.0,0.8333333333333334,7.213768308118642
wbdee46f,Berries,2.0,2.0,2.0,11,1967.0,1.0,1.0,0.8333333333333334,7.584264818389059
wbdee46f,Wild Animals,4.0,1.0,2.0,11,3627.0,1.0,2.0,0.8333333333333334,8.196161139282902
wbdee46f,Indoor Scenes,9.0,8.0,6.0,11,1868.0,1.0,1.0,0.8333333333333334,7.532623618788788
wbdee46f,Appliances,1.0,1.0,0.0,11,3904.0,1.0,2.0,0.8333333333333334,8.269756947532983
wbdee46f,Dessert,1.0,3.0,0.0,11,2001.0,1.0,1.0,0.8333333333333334,7.601402334583733
wbdee46f,Things That Fly,4.0,4.0,3.0,11,1844.0,1.0,2.0,0.8333333333333334,7.519692404116539
wbdee46f,Clouds,2.0,2.0,1.0,11,4215.0,1.0,2.0,0.8333333333333334,8.346404870435956
wbdee46f,Leaves,6.0,6.0,4.0,11,962.0,1.0,2.0,0.8333333333333334,6.8690144506657065
wd1558cc,Vegetables,3.0,2.0,0.0,3,1037.0,1.0,1.0,1.0,6.9440872082295275
wd1558cc,Balls,3.0,3.0,2.0,3,1211.0,1.0,1.0,1.0,7.099201743553092
wd1558cc,Things With Wheels,2.0,2.0,0.0,3,1141.0,1.0,1.0,1.0,7.039660349862076
wd1558cc,Leaves,6.0,4.0,0.0,3,1864.0,0.0,1.0,1.0,7.530479995245536
wd1558cc,Clouds,2.0,0.0,1.0,3,1554.0,0.0,1.0,1.0,7.348587530927593
wd1558cc,Objects,7.0,2.0,2.0,3,2445.0,0.0,2.0,1.0,7.801800401908973
wd1558cc,Animals,7.0,7.0,1.0,3,1317.0,1.0,2.0,1.0,7.183111701743281
wd1558cc,Sports Court,2.0,2.0,1.0,3,1711.0,1.0,1.0,1.0,7.444833273892193
wd1558cc,Dessert,1.0,1.0,0.0,3,375.0,1.0,1.0,1.0,5.926926025970411
wd1558cc,Water,3.0,3.0,1.0,3,2367.0,0.0,1.0,1.0,7.769378609513984
wd1558cc,Grass,3.0,2.0,0.0,3,5841.0,1.0,2.0,1.0,8.67265729404031
wd1558cc,Insects,1.0,0.0,0.0,3,1763.0,1.0,2.0,1.0,7.47477218239787
wd1558cc,Things That Fly,4.0,3.0,0.0,3,2670.0,1.0,2.0,1.0,7.8898337513942955
wd1558cc,Beach,2.0,1.0,1.0,3,781.0,0.0,1.0,1.0,6.660575149839686
wd1558cc,Pets,2.0,2.0,1.0,3,3801.0,1.0,1.0,1.0,8.24301946898925
wd1558cc,Outdoor Scenes,12.0,9.0,1.0,3,1019.0,0.0,1.0,1.0,6.926577033222725
wd1558cc,Fruit,3.0,0.0,0.0,3,476.0,1.0,1.0,1.0,6.16541785423142
wd1558cc,Sky,4.0,3.0,1.0,3,1793.0,0.0,1.0,1.0,7.491645473605133
wd1558cc,Mammals,3.0,3.0,1.0,3,2137.0,0.0,2.0,1.0,7.667158255319148
wd1558cc,Foods,7.0,2.0,0.0,3,671.0,1.0,1.0,1.0,6.508769136971682
wd1558cc,Hands,2.0,4.0,0.0,3,3104.0,0.0,1.0,1.0,8.04044688130311
wd1558cc,Indoor Scenes,9.0,8.0,2.0,3,2778.0,1.0,1.0,1.0,7.9294865233142895
wd1558cc,Things In Bowls,4.0,3.0,0.0,3,1551.0,1.0,1.0,1.0,7.346655163176539
wd1558cc,Produce ,6.0,4.0,0.0,3,672.0,1.0,1.0,1.0,6.51025834052315
wd1558cc,Sweet Foods,4.0,3.0,0.0,3,539.0,1.0,1.0,1.0,6.289715570908998
wd1558cc,Vehicles,3.0,2.0,0.0,3,1381.0,1.0,1.0,1.0,7.2305631534092925
wd1558cc,Wild Animals,4.0,4.0,0.0,3,2525.0,1.0,2.0,1.0,7.83399634170946
wd1558cc,Birds,3.0,3.0,0.0,3,739.0,1.0,2.0,1.0,6.6052979209482015
wd1558cc,Appliances,1.0,1.0,0.0,3,2980.0,1.0,2.0,1.0,7.9996785794994505
wd1558cc,Berries,2.0,2.0,0.0,3,342.0,1.0,1.0,1.0,5.834810737062605
w0cf8802,Sky,4.0,2.0,2.0,8,3474.0,0.0,1.0,0.6666666666666666,8.153061946801051
w0cf8802,Foods,7.0,1.0,2.0,8,3795.0,0.0,2.0,0.6666666666666666,8.24143968982973
w0cf8802,Objects,7.0,9.0,3.0,8,3457.0,1.0,1.0,0.6666666666666666,8.148156439921625
w0cf8802,Things In Bowls,4.0,1.0,2.0,8,790.0,0.0,2.0,0.6666666666666666,6.672032945461067
w0cf8802,Leaves,6.0,7.0,2.0,8,1391.0,1.0,2.0,0.6666666666666666,7.237778191923443
w0cf8802,Water,3.0,3.0,0.0,8,3030.0,1.0,2.0,0.6666666666666666,8.016317898503415
w0cf8802,Birds,3.0,2.0,0.0,8,677.0,0.0,1.0,0.6666666666666666,6.517671272912275
w0cf8802,Hands,2.0,1.0,0.0,8,2313.0,1.0,2.0,0.6666666666666666,7.746300662231439
w0cf8802,Insects,1.0,1.0,0.0,8,2022.0,1.0,2.0,0.6666666666666666,7.611842399580417
w0cf8802,Beach,2.0,1.0,0.0,8,2164.0,1.0,2.0,0.6666666666666666,7.679713639966372
w0cf8802,Appliances,1.0,1.0,0.0,8,3996.0,0.0,1.0,0.6666666666666666,8.293049139768444
w0cf8802,Things With Wheels,2.0,2.0,2.0,8,1774.0,1.0,1.0,0.6666666666666666,7.480992162869525
w0cf8802,Balls,3.0,3.0,1.0,8,1124.0,1.0,1.0,0.6666666666666666,7.024649030453636
w0cf8802,Vegetables,3.0,3.0,0.0,8,637.0,0.0,2.0,0.6666666666666666,6.456769655572163
w0cf8802,Vehicles,3.0,3.0,2.0,8,45.0,1.0,1.0,0.6666666666666666,3.8066624897703196
w0cf8802,Animals,7.0,6.0,3.0,8,2069.0,1.0,2.0,0.6666666666666666,7.634820677745543
w0cf8802,Grass,3.0,2.0,2.0,8,533.0,1.0,2.0,0.6666666666666666,6.278521424165844
w0cf8802,Fruit,3.0,3.0,2.0,8,1135.0,1.0,1.0,0.6666666666666666,7.034387929915503
w0cf8802,Outdoor Scenes,12.0,12.0,3.0,8,271.0,0.0,1.0,0.6666666666666666,5.602118820879701
w0cf8802,Things That Fly,4.0,4.0,1.0,8,2296.0,1.0,2.0,0.6666666666666666,7.738923757439457
w0cf8802,Sweet Foods,4.0,4.0,2.0,8,611.0,1.0,1.0,0.6666666666666666,6.415096959171596
w0cf8802,Sports Court,2.0,2.0,1.0,8,357.0,0.0,2.0,0.6666666666666666,5.877735781779639
w0cf8802,Indoor Scenes,9.0,8.0,5.0,8,2422.0,1.0,1.0,0.6666666666666666,7.792348924113037
w0cf8802,Wild Animals,4.0,4.0,0.0,8,4884.0,0.0,1.0,0.6666666666666666,8.493719835230594
w0cf8802,Mammals,3.0,3.0,3.0,8,3862.0,1.0,1.0,0.6666666666666666,8.258940462988459
w0cf8802,Pets,2.0,2.0,2.0,8,1386.0,0.0,2.0,0.6666666666666666,7.234177179749849
w0cf8802,Berries,2.0,2.0,2.0,8,1923.0,0.0,2.0,0.6666666666666666,7.56164174558878
w0cf8802,Dessert,1.0,1.0,0.0,8,952.0,1.0,1.0,0.6666666666666666,6.858565034791365
w0cf8802,Clouds,2.0,1.0,1.0,8,461.0,0.0,1.0,0.6666666666666666,6.133398042996649
w31b7dbe,Beach,2.0,3.0,1.0,9,3947.0,1.0,2.0,0.7,8.280711075662847
w31b7dbe,Grass,3.0,2.0,1.0,9,5882.0,1.0,2.0,0.7,8.67965211911394
w31b7dbe,Indoor Scenes,9.0,4.0,6.0,9,3273.0,1.0,1.0,0.7,8.09346227450118
w31b7dbe,Wild Animals,4.0,4.0,1.0,9,2758.0,1.0,2.0,0.7,7.922261058353247
w31b7dbe,Outdoor Scenes,12.0,7.0,3.0,9,2760.0,0.0,1.0,0.7,7.9229859587111955
w31b7dbe,Mammals,3.0,1.0,2.0,9,2698.0,0.0,2.0,0.7,7.900266036767701
w31b7dbe,Water,3.0,3.0,1.0,9,4585.0,1.0,2.0,0.7,8.430545384690566
w31b7dbe,Vegetables,3.0,3.0,1.0,9,2154.0,0.0,2.0,0.7,7.675081857716334
w31b7dbe,Animals,7.0,3.0,3.0,9,1934.0,0.0,1.0,0.7,7.56734567601324
w31b7dbe,Insects,1.0,0.0,0.0,9,5250.0,0.0,1.0,0.7,8.565983355585669
w31b7dbe,Leaves,6.0,4.0,2.0,9,920.0,0.0,1.0,0.7,6.824373670043086
w31b7dbe,Dessert,1.0,1.0,0.0,9,5713.0,1.0,1.0,0.7,8.650499558724462
w31b7dbe,Fruit,3.0,2.0,1.0,9,2173.0,1.0,1.0,0.7,7.6838639802564295
w31b7dbe,Pets,2.0,2.0,2.0,9,1243.0,1.0,1.0,0.7,7.1252830915107115
w31b7dbe,Sky,4.0,0.0,3.0,9,4799.0,0.0,1.0,0.7,8.476162841858246
w31b7dbe,Sweet Foods,4.0,0.0,1.0,9,6324.0,0.0,2.0,0.7,8.752107198329362
w31b7dbe,Things That Fly,4.0,5.0,2.0,9,3348.0,1.0,2.0,0.7,8.116118431609365
w31b7dbe,Produce ,6.0,1.0,2.0,9,6249.0,1.0,1.0,0.7,8.740176729929082
w31b7dbe,Appliances,1.0,1.0,0.0,9,3767.0,0.0,1.0,0.7,8.23403420769204
w31b7dbe,Objects,7.0,0.0,4.0,9,5003.0,1.0,1.0,0.7,8.517793011488205
w31b7dbe,Clouds,2.0,1.0,1.0,9,3431.0,0.0,1.0,0.7,8.14060704285845
w31b7dbe,Vehicles,3.0,1.0,2.0,9,1677.0,1.0,1.0,0.7,7.424761761823209
w31b7dbe,Berries,2.0,2.0,1.0,9,1510.0,1.0,1.0,0.7,7.31986492980897
w31b7dbe,Things In Bowls,4.0,3.0,2.0,9,2470.0,0.0,2.0,0.7,7.8119734296220225
w31b7dbe,Balls,3.0,3.0,2.0,9,1335.0,0.0,2.0,0.7,7.19668657083435
w31b7dbe,Sports Court,2.0,2.0,1.0,9,6342.0,0.0,2.0,0.7,8.754949455098293
w31b7dbe,Things With Wheels,2.0,1.0,2.0,9,4663.0,1.0,1.0,0.7,8.44741429680832
w31b7dbe,Foods,7.0,0.0,2.0,9,5980.0,0.0,2.0,0.7,8.696175846944678
w31b7dbe,Birds,3.0,4.0,1.0,9,2161.0,1.0,2.0,0.7,7.6783263565068856
w31b7dbe,Hands,2.0,0.0,0.0,9,4408.0,0.0,1.0,0.7,8.391176350832751
w1efb25c,Balls,3.0,3.0,1.0,12,4062.0,1.0,1.0,0.8666666666666667,8.30943074214033
w1efb25c,Water,3.0,3.0,2.0,12,5871.0,0.0,1.0,0.8666666666666667,8.677780256064185
w1efb25c,Indoor Scenes,9.0,7.0,6.0,12,1884.0,0.0,2.0,0.8666666666666667,7.5411524551363085
w1efb25c,Grass,3.0,2.0,1.0,12,4165.0,1.0,2.0,0.8666666666666667,8.334471554600944
w1efb25c,Sports Court,2.0,2.0,0.0,12,1747.0,1.0,1.0,0.8666666666666667,7.465655310134056
w1efb25c,Fruit,3.0,3.0,2.0,12,1307.0,1.0,1.0,0.8666666666666667,7.175489713624222
w1efb25c,Sweet Foods,4.0,4.0,3.0,12,1392.0,1.0,1.0,0.8666666666666667,7.238496840894365
w1efb25c,Vehicles,3.0,2.0,1.0,12,1817.0,1.0,1.0,0.8666666666666667,7.504942068396171
w1efb25c,Mammals,3.0,0.0,3.0,12,4959.0,1.0,1.0,0.8666666666666667,8.508959386489133
w1efb25c,Clouds,2.0,2.0,2.0,12,5214.0,1.0,2.0,0.8666666666666667,8.559102594493448
w1efb25c,Objects,7.0,8.0,2.0,12,2569.0,1.0,1.0,0.8666666666666667,7.851271997109883
w1efb25c,Things In Bowls,4.0,4.0,3.0,12,4616.0,1.0,1.0,0.8666666666666667,8.437283808187935
w1efb25c,Leaves,6.0,4.0,2.0,12,3457.0,0.0,1.0,0.8666666666666667,8.148156439921625
w1efb25c,Things With Wheels,2.0,2.0,1.0,12,2929.0,1.0,1.0,0.8666666666666667,7.982416346827733
w1efb25c,Things That Fly,4.0,4.0,2.0,12,2048.0,0.0,1.0,0.8666666666666667,7.6246189861593985
w1efb25c,Appliances,1.0,1.0,0.0,12,5032.0,0.0,1.0,0.8666666666666667,8.523572798380277
w1efb25c,Berries,2.0,2.0,2.0,12,1543.0,1.0,1.0,0.8666666666666667,7.341483852363161
w1efb25c,Sky,4.0,3.0,2.0,12,2861.0,0.0,1.0,0.8666666666666667,7.95892649305011
w1efb25c,Beach,2.0,2.0,2.0,12,3488.0,1.0,2.0,0.8666666666666667,8.15708378502887
w1efb25c,Vegetables,3.0,3.0,2.0,12,950.0,1.0,1.0,0.8666666666666667,6.856461984594587
w1efb25c,Wild Animals,4.0,4.0,2.0,12,2639.0,1.0,2.0,0.8666666666666667,7.878155336503324
w1efb25c,Dessert,1.0,4.0,1.0,12,387.0,1.0,1.0,0.8666666666666667,5.958424693029782
w1efb25c,Foods,7.0,7.0,5.0,12,1091.0,1.0,1.0,0.8666666666666667,6.994849985833071
w1efb25c,Animals,7.0,7.0,5.0,12,3279.0,1.0,2.0,0.8666666666666667,8.095293776844649
w1efb25c,Hands,2.0,1.0,1.0,12,4259.0,1.0,2.0,0.8666666666666667,8.356789669923213
w1efb25c,Produce ,6.0,5.0,4.0,12,2998.0,1.0,1.0,0.8666666666666667,8.005700678662542
w1efb25c,Insects,1.0,1.0,1.0,12,1251.0,1.0,2.0,0.8666666666666667,7.1316985104669115
w1efb25c,Pets,2.0,2.0,2.0,12,735.0,1.0,1.0,0.8666666666666667,6.5998704992128365
w1efb25c,Outdoor Scenes,12.0,11.0,6.0,12,3796.0,1.0,2.0,0.8666666666666667,8.241703159729818
w1efb25c,Birds,3.0,3.0,1.0,12,2058.0,1.0,2.0,0.8666666666666667,7.629489916393995
w017e3cd,Birds,3.0,1.0,2.0,15,2186.0,1.0,2.0,0.7333333333333333,7.689828668736484
w017e3cd,Hands,2.0,2.0,2.0,15,6494.0,0.0,1.0,0.7333333333333333,8.77863395266279
w017e3cd,Leaves,6.0,5.0,5.0,15,1334.0,1.0,2.0,0.7333333333333333,7.195937226475569
w017e3cd,Sky,4.0,3.0,1.0,15,7279.0,1.0,2.0,0.7333333333333333,8.892748769118258
w017e3cd,Sports Court,2.0,2.0,2.0,15,4335.0,1.0,1.0,0.7333333333333333,8.374476889214643
w017e3cd,Dessert,1.0,1.0,0.0,15,1744.0,1.0,1.0,0.7333333333333333,7.463936604468925
w017e3cd,Appliances,1.0,1.0,1.0,15,1604.0,0.0,1.0,0.7333333333333333,7.38025578842646
w017e3cd,Beach,2.0,2.0,1.0,15,5527.0,1.0,2.0,0.7333333333333333,8.617400451833262
w017e3cd,Sweet Foods,4.0,3.0,3.0,15,3366.0,1.0,1.0,0.7333333333333333,8.121480374750751
w017e3cd,Wild Animals,4.0,3.0,3.0,15,3337.0,1.0,2.0,0.7333333333333333,8.112827478751374
w017e3cd,Things In Bowls,4.0,4.0,3.0,15,876.0,1.0,1.0,0.7333333333333333,6.775366090936392
w017e3cd,Insects,1.0,1.0,1.0,15,3633.0,1.0,2.0,0.7333333333333333,8.197814032221203
w017e3cd,Vehicles,3.0,3.0,2.0,15,2003.0,1.0,1.0,0.7333333333333333,7.602401335665818
w017e3cd,Objects,7.0,11.0,5.0,15,2085.0,1.0,1.0,0.7333333333333333,7.642524134232902
w017e3cd,Outdoor Scenes,12.0,10.0,9.0,15,2977.0,1.0,2.0,0.7333333333333333,7.998671361015776
w017e3cd,Foods,7.0,5.0,5.0,15,1694.0,1.0,1.0,0.7333333333333333,7.434847875211999
w017e3cd,Things That Fly,4.0,6.0,2.0,15,1746.0,1.0,2.0,0.7333333333333333,7.465082736399547
w017e3cd,Pets,2.0,2.0,2.0,15,4678.0,1.0,1.0,0.7333333333333333,8.450625947144124
w017e3cd,Indoor Scenes,9.0,8.0,6.0,15,4726.0,1.0,1.0,0.7333333333333333,8.460834457746854
w017e3cd,Water,3.0,3.0,2.0,15,4002.0,1.0,2.0,0.7333333333333333,8.294549515143679
w017e3cd,Grass,3.0,2.0,2.0,15,5095.0,1.0,2.0,0.7333333333333333,8.536014945656826
w017e3cd,Fruit,3.0,5.0,3.0,15,1186.0,1.0,1.0,0.7333333333333333,7.078341579557671
w017e3cd,Berries,2.0,2.0,2.0,15,663.0,1.0,1.0,0.7333333333333333,6.4967749901858625
w017e3cd,Animals,7.0,7.0,5.0,15,4556.0,1.0,2.0,0.7333333333333333,8.424200324567073
w017e3cd,Produce ,6.0,6.0,5.0,15,2551.0,1.0,1.0,0.7333333333333333,7.844240718141811
w017e3cd,Things With Wheels,2.0,2.0,1.0,15,3004.0,1.0,1.0,0.7333333333333333,8.007700012884026
w017e3cd,Mammals,3.0,3.0,2.0,15,4431.0,1.0,1.0,0.7333333333333333,8.39638057119949
w017e3cd,Vegetables,3.0,3.0,2.0,15,3361.0,1.0,1.0,0.7333333333333333,8.119993827725105
w017e3cd,Balls,3.0,3.0,2.0,15,1267.0,1.0,1.0,0.7333333333333333,7.144407180321139
w865d6ad,Produce ,6.0,0.0,5.0,15,5205.0,0.0,2.0,0.9333333333333333,8.557374981049069
w865d6ad,Water,3.0,0.0,1.0,15,793.0,1.0,2.0,0.9333333333333333,6.675823221634848
w865d6ad,Foods,7.0,7.0,6.0,15,1754.0,1.0,1.0,0.9333333333333333,7.469654172932128
w865d6ad,Appliances,1.0,2.0,1.0,15,3552.0,0.0,1.0,0.9333333333333333,8.17526610411206
w865d6ad,Indoor Scenes,9.0,9.0,8.0,15,3494.0,0.0,2.0,0.9333333333333333,8.158802490694002
w865d6ad,Beach,2.0,1.0,1.0,15,643.0,1.0,2.0,0.9333333333333333,6.466144724237619
w865d6ad,Wild Animals,4.0,4.0,2.0,15,533.0,1.0,2.0,0.9333333333333333,6.278521424165844
w865d6ad,Things That Fly,4.0,5.0,2.0,15,1422.0,1.0,2.0,0.9333333333333333,7.259819610363186
