,index,wid,option,choice,rt,correct,trial_number,game,phase,multi_time,multi_dim,dim_shown,n_true_memories,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered,recalled_mem_value
1323,2161,w68e5aed,Object,1.0,1551.0,1,1,7,choice,Before,Category,Category,3,1,5.0,1,1,1,1,1.0
1324,2170,w53209bb,Animal,1.0,2466.0,1,1,1,choice,After,Category,Category,3,2,-1.0,5,5,2,2,1.0
1325,2171,w53209bb,Scene,0.0,3603.0,1,2,1,choice,After,Category,Category,2,-3,-3.0,5,5,2,3,-3.0
1326,2172,w53209bb,Food,1.0,2508.0,1,3,1,choice,After,Category,Category,1,1,1.0,5,5,1,1,1.0
1327,2173,w53209bb,Food,1.0,3114.0,0,1,2,choice,Before,Category,Category,3,-1,1.0,3,3,1,1,-2.0
1328,2174,w53209bb,Object,1.0,1133.0,0,2,2,choice,Before,Category,Category,2,-1,-1.0,3,3,1,1,1.0
1329,2175,w53209bb,Scene,0.0,1290.0,0,3,2,choice,Before,Category,Category,1,1,-1.0,3,3,1,1,-1.0
1330,2176,w53209bb,Yellow,0.0,1154.0,1,1,3,choice,After,Color,Color,2,-4,-3.0,3,3,1,2,-2.0
1331,2178,w53209bb,Red,1.0,1098.0,1,3,3,choice,After,Color,Color,3,2,6.0,3,3,2,2,4.0
1332,2179,w53209bb,Object,1.0,4692.0,1,1,4,choice,Before,Category,Category,2,1,3.0,4,4,1,1,2.0
1333,2180,w53209bb,Food,0.0,5190.0,0,2,4,choice,Before,Category,Category,3,1,-4.0,4,4,2,2,-2.0
1334,2181,w53209bb,Animal,0.0,3509.0,1,3,4,choice,Before,Category,Category,1,-2,-2.0,4,4,1,1,-2.0
1335,2183,w53209bb,Animal,0.0,1080.0,1,2,5,choice,After,Category,Category,3,-2,-5.0,2,2,2,2,-4.0
1336,2186,w53209bb,Green,1.0,1002.0,1,2,6,choice,Before,Color,Color,3,2,0.0,4,4,3,3,0.0
1337,2187,w53209bb,Red,0.0,780.0,1,3,6,choice,Before,Color,Color,2,-1,-3.0,4,4,1,2,-1.0
1338,2188,w53209bb,Yellow,0.0,3572.0,1,1,7,choice,After,Color,Color,2,-2,-3.0,2,2,1,1,-2.0
1339,2190,w53209bb,Blue,0.0,2692.0,0,3,7,choice,After,Color,Color,3,2,-1.0,2,2,1,1,-1.0
1340,2198,w07f26c1,Food,0.0,1875.0,1,2,1,choice,Before,Category,Category,3,-1,0.0,2,2,1,2,-2.0
1341,2199,w07f26c1,Scene,1.0,1620.0,0,3,1,choice,Before,Category,Category,1,-2,2.0,2,2,1,2,2.0
1342,2200,w07f26c1,Green,0.0,3240.0,1,1,2,choice,After,Color,Color,2,-3,-3.0,5,5,2,2,-3.0
1343,2201,w07f26c1,Blue,1.0,1327.0,1,2,2,choice,After,Color,Color,1,1,1.0,5,5,1,1,1.0
1344,2202,w07f26c1,Yellow,1.0,2982.0,1,3,2,choice,After,Color,Color,3,1,4.0,5,5,2,2,2.0
1345,2203,w07f26c1,Animal,1.0,6940.0,1,1,3,choice,Before,Category,Category,2,4,1.0,4,4,1,1,2.0
1346,2204,w07f26c1,Object,0.0,6521.0,1,2,3,choice,Before,Category,Category,3,-1,2.0,4,4,2,2,0.0
1347,2205,w07f26c1,Scene,0.0,1751.0,1,3,3,choice,Before,Category,Category,1,-2,-2.0,4,4,1,2,-2.0
1348,2207,w07f26c1,Food,0.0,1756.0,1,2,4,choice,After,Category,Category,1,-2,-2.0,3,3,1,1,-2.0
1349,2208,w07f26c1,Object,1.0,927.0,0,3,4,choice,After,Category,Category,3,-3,4.0,3,3,2,2,3.0
1350,2209,w07f26c1,Blue,1.0,2024.0,1,1,5,choice,Before,Color,Color,2,4,2.0,4,4,1,1,1.0
1351,2210,w07f26c1,Yellow,1.0,1484.0,0,2,5,choice,Before,Color,Color,1,-1,1.0,4,4,1,1,1.0
1352,2211,w07f26c1,Green,1.0,318.0,0,3,5,choice,Before,Color,Color,3,-1,-4.0,4,4,2,2,-3.0
1353,2212,w07f26c1,Scene,1.0,5224.0,1,1,6,choice,After,Category,Category,1,2,2.0,3,3,1,1,2.0
1354,2213,w07f26c1,Food,0.0,4821.0,1,2,6,choice,After,Category,Category,3,-4,2.0,3,3,2,2,1.0
1355,2216,w07f26c1,Red,0.0,1425.0,0,2,7,choice,Before,Color,Color,1,1,1.0,4,4,1,1,1.0
1356,2217,w07f26c1,Yellow,1.0,1484.0,0,3,7,choice,Before,Color,Color,3,-1,1.0,4,4,3,3,1.0
1357,2224,wc16f522,Animal,1.0,1293.0,1,1,1,choice,Before,Category,Category,2,3,3.0,3,3,2,2,3.0
1358,2226,wc16f522,Object,0.0,2921.0,1,3,1,choice,Before,Category,Category,3,-1,-2.0,3,3,1,1,-1.0
1359,2227,wc16f522,Red,1.0,2040.0,1,1,2,choice,After,Color,Color,3,1,3.0,3,3,2,3,2.0
1360,2228,wc16f522,Green,,,0,2,2,choice,After,Color,Color,1,2,2.0,3,3,1,2,2.0
1361,2230,wc16f522,Green,1.0,3642.0,0,1,3,choice,Before,Color,Color,1,-1,-1.0,2,2,1,1,-1.0
1362,2231,wc16f522,Yellow,0.0,2510.0,0,2,3,choice,Before,Color,Color,3,2,1.0,2,2,1,1,1.0
1363,2233,wc16f522,Scene,0.0,2047.0,0,1,4,choice,After,Category,Category,2,3,3.0,3,3,1,1,2.0
1364,2234,wc16f522,Animal,1.0,674.0,0,2,4,choice,After,Category,Category,3,-2,1.0,3,3,2,2,3.0
1365,2236,wc16f522,Yellow,1.0,2293.0,0,1,5,choice,Before,Color,Color,2,-3,0.0,2,2,1,2,1.0
1366,2237,wc16f522,Green,0.0,1918.0,0,2,5,choice,Before,Color,Color,3,6,2.0,2,2,1,1,2.0
1367,2239,wc16f522,Green,1.0,1293.0,1,1,6,choice,After,Color,Color,3,1,1.0,1,1,1,1,1.0
1368,2255,wc628bde,Object,0.0,3583.0,1,2,1,choice,After,Category,Category,2,-3,0.0,5,5,2,2,0.0
1369,2256,wc628bde,Food,1.0,2803.0,1,3,1,choice,After,Category,Category,3,3,3.0,5,5,3,3,3.0
1370,2257,wc628bde,Yellow,1.0,1531.0,1,1,2,choice,Before,Color,Color,3,2,6.0,5,5,3,3,6.0
1371,2258,wc628bde,Green,0.0,3656.0,1,2,2,choice,Before,Color,Color,2,-3,-3.0,5,5,1,1,-2.0
1372,2259,wc628bde,Blue,1.0,1514.0,1,3,2,choice,Before,Color,Color,1,2,-1.0,5,5,1,1,-1.0
1373,2260,wc628bde,Scene,1.0,2062.0,1,1,3,choice,After,Category,Category,1,2,2.0,3,3,1,2,2.0
1374,2262,wc628bde,Object,0.0,1609.0,1,3,3,choice,After,Category,Category,3,-3,1.0,3,3,2,2,0.0
1375,2263,wc628bde,Blue,0.0,1808.0,1,1,4,choice,Before,Color,Color,3,-2,-2.0,4,4,2,2,0.0
1376,2265,wc628bde,Yellow,1.0,1285.0,1,3,4,choice,Before,Color,Color,2,1,2.0,4,4,2,2,2.0
1377,2266,wc628bde,Blue,1.0,6933.0,1,1,5,choice,After,Color,Color,2,1,-3.0,4,4,1,2,-1.0
1378,2267,wc628bde,Green,1.0,2602.0,1,2,5,choice,After,Color,Color,3,1,3.0,4,4,2,2,1.0
1379,2268,wc628bde,Yellow,0.0,788.0,1,3,5,choice,After,Color,Color,1,-1,2.0,4,4,1,2,2.0
1380,2269,wc628bde,Yellow,0.0,3754.0,1,1,6,choice,Before,Color,Color,2,-4,-3.0,4,4,1,2,-2.0
1381,2270,wc628bde,Red,1.0,780.0,1,2,6,choice,Before,Color,Color,3,2,3.0,4,4,2,3,4.0
1382,2271,wc628bde,Blue,1.0,2525.0,1,3,6,choice,Before,Color,Color,1,1,1.0,4,4,1,1,1.0
1383,2272,wc628bde,Food,1.0,2587.0,1,1,7,choice,After,Category,Category,2,2,1.0,5,5,2,2,1.0
1384,2274,wc628bde,Scene,0.0,1068.0,1,3,7,choice,After,Category,Category,3,-3,-3.0,5,5,3,3,-3.0
1385,2281,w7bfe168,Scene,1.0,3318.0,0,1,1,choice,Before,Category,Category,3,-2,5.0,5,5,3,3,5.0
1386,2283,w7bfe168,Animal,0.0,4134.0,0,3,1,choice,Before,Category,Category,2,1,-3.0,5,5,1,1,-4.0
1387,2284,w7bfe168,Green,1.0,3358.0,1,1,2,choice,After,Color,Color,2,3,2.0,4,4,1,1,1.0
1388,2285,w7bfe168,Yellow,0.0,1334.0,1,2,2,choice,After,Color,Color,3,-5,-5.0,4,4,2,2,-3.0
1389,2286,w7bfe168,Red,1.0,2108.0,1,3,2,choice,After,Color,Color,1,1,1.0,4,4,1,2,1.0
1390,2287,w7bfe168,Scene,1.0,2436.0,0,1,4,choice,After,Category,Category,1,-1,1.0,1,1,1,1,1.0
1391,2290,w7bfe168,Scene,0.0,2482.0,1,1,5,choice,Before,Category,Category,2,-4,-2.0,3,3,1,1,-1.0
1392,2291,w7bfe168,Animal,1.0,1049.0,1,2,5,choice,Before,Category,Category,1,1,1.0,3,3,1,1,1.0
1393,2292,w7bfe168,Object,1.0,2701.0,1,3,5,choice,Before,Category,Category,3,3,-1.0,3,3,1,1,2.0
1394,2333,w786d2f3,Blue,1.0,1637.0,0,2,1,choice,Before,Color,Color,3,-1,2.0,2,2,2,2,0.0
1395,2335,w786d2f3,Red,1.0,4013.0,1,1,2,choice,After,Color,Color,3,3,3.0,6,6,3,3,3.0
1396,2336,w786d2f3,Green,0.0,4341.0,1,2,2,choice,After,Color,Color,1,-2,-2.0,6,6,1,1,-2.0
1397,2337,w786d2f3,Blue,0.0,2448.0,1,3,2,choice,After,Color,Color,2,-4,-4.0,6,6,2,2,-4.0
1398,2338,w786d2f3,Green,0.0,1941.0,1,1,3,choice,Before,Color,Color,1,-2,-1.0,5,5,1,1,-1.0
1399,2339,w786d2f3,Red,1.0,3424.0,1,2,3,choice,Before,Color,Color,2,1,1.0,5,5,1,2,2.0
1400,2340,w786d2f3,Yellow,0.0,1159.0,0,3,3,choice,Before,Color,Color,3,1,1.0,5,5,3,3,1.0
1401,2341,w786d2f3,Animal,,,0,1,4,choice,After,Category,Category,3,-1,5.0,6,6,3,3,5.0
1402,2342,w786d2f3,Object,0.0,2797.0,1,2,4,choice,After,Category,Category,1,-2,-2.0,6,6,1,1,-2.0
1403,2343,w786d2f3,Scene,0.0,3100.0,0,3,4,choice,After,Category,Category,2,3,0.0,6,6,2,2,0.0
1404,2344,w786d2f3,Blue,1.0,2225.0,0,1,5,choice,Before,Color,Color,1,-2,-2.0,4,4,1,1,-2.0
1405,2345,w786d2f3,Yellow,0.0,1316.0,0,2,5,choice,Before,Color,Color,2,1,0.0,4,4,1,1,1.0
1406,2346,w786d2f3,Green,0.0,2875.0,0,3,5,choice,Before,Color,Color,3,1,-1.0,4,4,2,2,0.0
1407,2347,w786d2f3,Object,0.0,2171.0,0,1,6,choice,After,Category,Category,1,2,-1.0,5,5,1,1,-1.0
1408,2348,w786d2f3,Food,1.0,3624.0,0,2,6,choice,After,Category,Category,3,-2,1.0,5,5,2,2,2.0
1409,2349,w786d2f3,Scene,1.0,4347.0,1,3,6,choice,After,Category,Category,2,1,3.0,5,5,2,2,3.0
1410,2350,w786d2f3,Animal,1.0,2326.0,0,1,7,choice,Before,Category,Category,1,-2,2.0,6,6,1,1,2.0
1411,2351,w786d2f3,Object,0.0,4084.0,0,2,7,choice,Before,Category,Category,2,3,-1.0,6,6,2,2,-1.0
1412,2352,w786d2f3,Scene,0.0,3915.0,1,3,7,choice,Before,Category,Category,3,-2,-1.0,6,6,2,2,-2.0
