,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,n_considered,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered,recalled_mem_value,considered_value,considered_mem_value,considered_recalled_mem_value
823,1299,wcbb66d9,Food,0.0,2255.0,1,4,5,choice,3,2,-2,-2.0,5,5,3,3,-2.0,7,2.0,2.0
824,1308,w24cc88c,Blue,1.0,4820.0,1,1,1,choice,2,2,2,2.0,6,6,2,2,2.0,4,2.0,2.0
825,1309,w24cc88c,Food,1.0,6173.0,1,2,1,choice,3,3,5,5.0,6,6,3,3,5.0,10,5.0,5.0
826,1310,w24cc88c,Green,0.0,3007.0,1,3,1,choice,1,1,-8,-8.0,6,6,1,1,-8.0,-16,-8.0,-8.0
827,1311,w24cc88c,Yellow,1.0,2235.0,1,4,1,choice,3,2,3,3.0,6,6,3,3,3.0,10,12.0,12.0
828,1312,w24cc88c,Scene,0.0,2497.0,0,5,1,choice,2,1,1,1.0,6,6,2,2,1.0,-3,-4.0,-4.0
829,1313,w24cc88c,Object,0.0,7070.0,1,6,1,choice,1,1,-9,-9.0,6,6,1,1,-9.0,-9,-9.0,-9.0
830,1314,w24cc88c,Yellow,,,0,1,2,choice,1,1,-6,-6.0,6,6,1,1,-6.0,-12,-6.0,-6.0
831,1315,w24cc88c,Green,1.0,3661.0,1,2,2,choice,3,2,3,3.0,6,6,3,3,3.0,15,12.0,12.0
832,1316,w24cc88c,Object,1.0,3497.0,0,3,2,choice,2,1,-2,-2.0,6,6,2,2,-2.0,-9,-9.0,-9.0
833,1317,w24cc88c,Red,1.0,4835.0,1,4,2,choice,2,1,4,4.0,6,6,2,2,4.0,-6,-3.0,-3.0
834,1318,w24cc88c,Food,1.0,3701.0,1,5,2,choice,1,1,4,4.0,6,6,1,1,4.0,8,4.0,4.0
835,1319,w24cc88c,Scene,0.0,5088.0,1,6,2,choice,3,3,-1,-1.0,6,6,3,3,-1.0,-2,-1.0,-1.0
836,1320,w24cc88c,Blue,0.0,4118.0,1,1,3,choice,2,2,-1,-1.0,6,6,2,2,-1.0,1,-1.0,-1.0
837,1321,w24cc88c,Animal,0.0,4885.0,1,2,3,choice,1,1,-8,-7.0,6,6,1,1,-7.0,-16,-7.0,-7.0
838,1322,w24cc88c,Object,0.0,6231.0,0,3,3,choice,2,1,1,3.0,6,6,2,2,3.0,5,6.0,6.0
839,1323,w24cc88c,Food,1.0,1588.0,1,4,3,choice,3,3,1,-2.0,6,6,3,3,-2.0,9,-1.0,-1.0
840,1324,w24cc88c,Red,0.0,4799.0,1,5,3,choice,1,1,-7,-8.0,6,6,1,1,-8.0,-7,-8.0,-8.0
841,1325,w24cc88c,Yellow,1.0,2253.0,1,6,3,choice,3,2,2,3.0,6,6,3,3,3.0,4,10.0,10.0
842,1326,w24cc88c,Blue,,,0,1,4,choice,2,2,7,10.0,6,6,2,2,10.0,14,10.0,10.0
843,1327,w24cc88c,Yellow,,,0,2,4,choice,1,1,-7,-9.0,6,6,1,1,-9.0,-14,-9.0,-9.0
844,1328,w24cc88c,Scene,1.0,4984.0,1,3,4,choice,2,2,1,0.0,6,6,2,2,0.0,2,0.0,0.0
845,1329,w24cc88c,Food,1.0,7062.0,1,4,4,choice,1,1,4,4.0,6,6,1,1,4.0,8,4.0,4.0
846,1330,w24cc88c,Red,1.0,4203.0,1,5,4,choice,3,3,1,4.0,6,6,3,3,4.0,2,4.0,4.0
847,1331,w24cc88c,Animal,,,0,6,4,choice,3,3,-4,1.0,6,6,3,3,1.0,-8,1.0,1.0
848,1332,w24cc88c,Red,0.0,4437.0,0,1,5,choice,2,1,1,-12.0,5,5,1,1,-4.0,-8,-4.0,-4.0
849,1333,w24cc88c,Object,0.0,7137.0,1,2,5,choice,2,1,-4,-16.0,5,5,1,1,-8.0,-18,-8.0,-8.0
850,1334,w24cc88c,Scene,0.0,5890.0,0,3,5,choice,1,1,8,3.0,5,5,1,1,3.0,16,3.0,3.0
851,1335,w24cc88c,Green,0.0,6939.0,0,4,5,choice,3,3,5,-14.0,5,5,3,3,-14.0,10,-14.0,-14.0
852,1336,w24cc88c,Animal,1.0,4969.0,0,5,5,choice,3,4,-1,-7.0,5,5,3,4,-7.0,-2,-7.0,-7.0
853,1337,w24cc88c,Blue,0.0,6165.0,1,6,5,choice,1,1,-3,6.0,5,5,1,1,6.0,-6,6.0,6.0
854,1340,wed354d9,Object,0.0,1180.0,1,3,1,choice,2,2,-6,-13.0,2,2,1,1,-6.0,-6,-6.0,-6.0
855,1353,wed354d9,Blue,,,0,4,5,choice,3,3,-1,-14.0,3,3,2,2,-13.0,-3,-14.0,-13.0
856,1357,w0e7fb0a,Blue,1.0,1701.0,0,2,1,choice,3,3,-1,11.0,1,1,1,1,-1.0,-4,11.0,-1.0
857,1365,w0e7fb0a,Green,0.0,1345.0,0,4,2,choice,1,3,8,9.0,2,2,1,1,9.0,8,9.0,9.0
858,1366,w0e7fb0a,Yellow,1.0,2171.0,1,5,2,choice,2,2,1,0.0,2,2,1,1,5.0,-4,0.0,5.0
859,1367,w0e7fb0a,Food,0.0,3661.0,1,6,2,choice,3,3,-4,18.0,2,2,2,2,14.0,-9,5.0,5.0
860,1368,w0e7fb0a,Green,0.0,1751.0,1,1,3,choice,2,2,-3,-3.0,3,3,2,2,-3.0,-10,-7.0,-7.0
861,1370,w0e7fb0a,Animal,0.0,1794.0,1,3,3,choice,3,2,-4,9.0,3,3,1,2,-7.0,-20,0.0,-7.0
862,1372,w0e7fb0a,Object,1.0,2798.0,1,5,3,choice,2,1,1,7.0,3,3,2,2,7.0,4,4.0,4.0
863,1375,w0e7fb0a,Animal,1.0,3011.0,0,2,4,choice,2,2,-2,14.0,2,2,1,1,7.0,5,7.0,7.0
864,1376,w0e7fb0a,Object,1.0,1867.0,1,3,4,choice,3,2,3,14.0,2,2,1,2,4.0,4,4.0,4.0
865,1381,w0e7fb0a,Object,1.0,3424.0,0,2,5,choice,3,2,-1,8.0,3,3,2,2,2.0,-4,10.0,4.0
866,1382,w0e7fb0a,Scene,0.0,1051.0,1,3,5,choice,2,1,-4,-16.0,3,3,1,1,-8.0,-16,-8.0,-8.0
867,1383,w0e7fb0a,Green,1.0,2031.0,0,4,5,choice,2,1,-2,-2.0,3,3,1,1,-8.0,-10,-8.0,-8.0
868,1385,w0e7fb0a,Blue,0.0,915.0,0,6,5,choice,3,2,2,1.0,3,3,1,1,4.0,-7,9.0,4.0
869,1387,wa577349,Green,1.0,1021.0,1,2,1,choice,3,3,1,13.0,4,4,3,3,13.0,2,13.0,13.0
870,1388,wa577349,Yellow,0.0,4782.0,0,3,1,choice,2,2,8,-8.0,4,4,1,2,-1.0,17,-1.0,-1.0
871,1389,wa577349,Scene,1.0,2599.0,1,4,1,choice,1,3,7,9.0,4,4,1,2,9.0,14,9.0,9.0
872,1390,wa577349,Food,1.0,814.0,1,5,1,choice,2,2,1,6.0,4,4,2,2,6.0,3,0.0,7.0
873,1391,wa577349,Animal,0.0,2348.0,1,6,1,choice,3,3,-3,-13.0,4,4,1,1,-3.0,-2,-13.0,-3.0
874,1394,wa577349,Animal,0.0,4744.0,1,3,2,choice,3,3,-2,1.0,4,4,2,2,-6.0,-1,1.0,-6.0
875,1395,wa577349,Yellow,1.0,1954.0,1,4,2,choice,2,1,6,5.0,4,4,2,2,5.0,6,7.0,7.0
876,1396,wa577349,Red,0.0,3685.0,1,5,2,choice,3,2,-2,1.0,4,4,2,2,-8.0,-12,-8.0,-8.0
877,1397,wa577349,Object,1.0,4140.0,1,6,2,choice,2,1,5,3.0,4,4,2,2,3.0,1,-4.0,-4.0
878,1398,wa577349,Yellow,1.0,1787.0,0,1,3,choice,2,3,-3,4.0,5,5,2,2,4.0,-2,4.0,4.0
879,1399,wa577349,Green,1.0,1506.0,1,2,3,choice,1,1,7,7.0,5,5,1,1,7.0,14,7.0,7.0
880,1401,wa577349,Blue,0.0,1130.0,1,4,3,choice,3,2,-2,-3.0,5,5,2,2,-8.0,-22,-8.0,-8.0
881,1402,wa577349,Object,1.0,1618.0,0,5,3,choice,3,2,-2,0.0,5,5,3,3,0.0,0,3.0,3.0
882,1403,wa577349,Scene,0.0,1549.0,1,6,3,choice,2,2,-5,3.0,5,5,2,2,3.0,-10,3.0,3.0
883,1404,wa577349,Animal,0.0,6294.0,1,1,4,choice,2,2,-7,0.0,3,3,1,2,-7.0,1,-7.0,-7.0
884,1405,wa577349,Blue,0.0,1904.0,1,2,4,choice,3,2,-4,-1.0,3,3,2,2,-8.0,-1,-8.0,-8.0
885,1407,wa577349,Food,1.0,1319.0,0,4,4,choice,3,1,-2,-4.0,3,3,1,1,-5.0,-13,-5.0,-5.0
886,1410,wa577349,Blue,1.0,3659.0,1,1,5,choice,1,1,4,4.0,5,5,1,1,4.0,8,4.0,4.0
887,1411,wa577349,Scene,1.0,2050.0,1,2,5,choice,3,2,3,14.0,5,5,3,3,14.0,0,8.0,8.0
888,1413,wa577349,Yellow,0.0,2377.0,1,4,5,choice,2,1,-6,2.0,5,5,2,2,2.0,-13,4.0,4.0
889,1414,wa577349,Red,0.0,3340.0,1,5,5,choice,3,2,-2,-2.0,5,5,2,2,1.0,-4,1.0,1.0
890,1415,wa577349,Food,0.0,3428.0,1,6,5,choice,2,2,-4,-7.0,5,5,2,2,-7.0,-9,-7.0,-7.0
891,1416,w001d343,Yellow,0.0,6018.0,0,1,1,choice,2,1,2,12.0,5,5,1,1,7.0,-6,7.0,7.0
892,1417,w001d343,Animal,1.0,5596.0,1,2,1,choice,2,1,1,3.0,5,5,1,1,-2.0,-4,-2.0,-2.0
893,1418,w001d343,Food,1.0,5210.0,0,3,1,choice,3,3,-2,12.0,5,5,3,3,12.0,-4,12.0,12.0
894,1419,w001d343,Blue,1.0,5179.0,0,4,1,choice,3,2,-2,0.0,5,5,3,3,0.0,0,2.0,2.0
895,1420,w001d343,Green,1.0,3509.0,1,5,1,choice,1,1,7,8.0,5,5,1,1,8.0,14,8.0,8.0
896,1421,w001d343,Scene,1.0,3263.0,1,6,1,choice,1,1,8,5.0,5,5,1,1,5.0,16,5.0,5.0
897,1422,w001d343,Yellow,1.0,3363.0,0,1,2,choice,3,2,-2,19.0,5,5,3,3,19.0,-11,12.0,12.0
898,1423,w001d343,Scene,,,0,2,2,choice,3,3,-5,5.0,5,5,2,2,1.0,-10,5.0,1.0
899,1424,w001d343,Blue,0.0,3103.0,1,3,2,choice,2,2,-6,-12.0,5,5,2,2,-12.0,-12,-12.0,-12.0
900,1426,w001d343,Object,1.0,3067.0,1,5,2,choice,1,1,7,7.0,5,5,1,1,7.0,7,7.0,7.0
901,1427,w001d343,Animal,1.0,3502.0,0,6,2,choice,2,2,-1,-1.0,5,5,2,2,-1.0,-2,-1.0,-1.0
902,1428,w001d343,Blue,0.0,3248.0,1,1,3,choice,1,1,-8,4.0,4,4,1,1,4.0,-16,4.0,4.0
903,1429,w001d343,Green,1.0,1482.0,1,2,3,choice,3,3,1,2.0,4,4,3,3,2.0,2,2.0,2.0
904,1431,w001d343,Scene,1.0,2858.0,0,4,3,choice,1,1,-9,-9.0,4,4,1,1,-9.0,-18,-9.0,-9.0
905,1432,w001d343,Object,1.0,1790.0,1,5,3,choice,3,2,3,8.0,4,4,2,2,11.0,-2,11.0,11.0
906,1433,w001d343,Animal,0.0,3159.0,1,6,3,choice,2,2,-2,8.0,4,4,1,1,4.0,-4,8.0,4.0
907,1434,w001d343,Food,1.0,3325.0,1,1,4,choice,2,2,3,9.0,4,4,2,2,9.0,6,9.0,9.0
908,1435,w001d343,Yellow,1.0,1917.0,1,2,4,choice,3,2,2,-2.0,4,4,1,1,4.0,-2,-5.0,4.0
909,1436,w001d343,Scene,1.0,2870.0,0,3,4,choice,3,3,-4,-11.0,4,4,2,2,-2.0,-8,-11.0,-2.0
910,1438,w001d343,Green,0.0,2477.0,1,5,4,choice,1,1,-5,-9.0,4,4,1,1,-9.0,-10,-9.0,-9.0
911,1439,w001d343,Red,1.0,1216.0,1,6,4,choice,2,4,5,12.0,4,4,2,3,12.0,10,12.0,12.0
912,1440,w001d343,Object,1.0,3744.0,1,1,5,choice,3,3,3,-7.0,4,4,2,2,-4.0,6,-7.0,-4.0
913,1441,w001d343,Green,1.0,3183.0,1,2,5,choice,2,2,2,3.0,4,4,2,2,3.0,4,3.0,3.0
914,1443,w001d343,Food,1.0,2159.0,0,4,5,choice,1,2,-2,-3.0,4,4,1,1,-3.0,-4,-3.0,-3.0
915,1444,w001d343,Red,0.0,534.0,1,5,5,choice,3,2,-1,-8.0,4,4,2,2,-12.0,-20,-12.0,-12.0
916,1445,w001d343,Animal,1.0,4386.0,1,6,5,choice,2,1,6,2.0,4,4,1,1,-2.0,-6,-2.0,-2.0
917,1447,w0b2b304,Object,0.0,7037.0,1,2,1,choice,3,3,-1,5.0,3,3,1,2,-5.0,6,5.0,-5.0
918,1449,w0b2b304,Green,0.0,4398.0,1,4,1,choice,2,3,-4,-4.0,3,3,2,2,-4.0,-3,1.0,1.0
919,1450,w0b2b304,Blue,1.0,1691.0,1,5,1,choice,3,3,5,21.0,3,3,1,2,8.0,4,21.0,8.0
920,1451,w0b2b304,Food,0.0,3349.0,1,6,1,choice,2,3,-7,9.0,3,3,2,2,9.0,-14,9.0,9.0
921,1453,w0b2b304,Animal,0.0,3329.0,1,2,2,choice,1,2,-4,-4.0,5,5,1,1,-4.0,-8,-4.0,-4.0
922,1454,w0b2b304,Food,1.0,1030.0,1,3,2,choice,2,3,7,7.0,5,5,2,3,7.0,14,7.0,7.0
923,1455,w0b2b304,Object,1.0,1757.0,1,4,2,choice,3,2,4,6.0,5,5,2,2,0.0,10,1.0,-5.0
924,1456,w0b2b304,Red,1.0,3960.0,0,5,2,choice,3,3,-1,-1.0,5,5,3,3,-1.0,-7,-1.0,-1.0
925,1457,w0b2b304,Green,1.0,1698.0,1,6,2,choice,2,2,2,4.0,5,5,2,2,4.0,11,9.0,9.0
926,1458,w0b2b304,Animal,0.0,3076.0,1,1,3,choice,2,2,-8,1.0,6,6,2,2,1.0,-16,1.0,1.0
927,1459,w0b2b304,Yellow,1.0,2574.0,1,2,3,choice,3,2,5,11.0,6,6,3,3,11.0,4,8.0,8.0
928,1460,w0b2b304,Scene,1.0,1459.0,0,3,3,choice,3,2,-4,-2.0,6,6,3,3,-2.0,-1,5.0,5.0
929,1461,w0b2b304,Red,0.0,3859.0,1,4,3,choice,1,1,-5,-3.0,6,6,1,1,-3.0,-10,-3.0,-3.0
930,1462,w0b2b304,Object,1.0,2975.0,1,5,3,choice,1,1,6,3.0,6,6,1,1,3.0,6,3.0,3.0
931,1463,w0b2b304,Green,0.0,1939.0,1,6,3,choice,2,3,-6,-6.0,6,6,2,2,-6.0,-5,-6.0,-6.0
932,1464,w0b2b304,Blue,1.0,2033.0,1,1,4,choice,3,1,3,-1.0,6,6,3,3,-1.0,-18,-9.0,-9.0
933,1465,w0b2b304,Food,0.0,1496.0,0,2,4,choice,3,2,3,2.0,6,6,3,3,2.0,-2,-1.0,-1.0
934,1466,w0b2b304,Animal,1.0,3223.0,1,3,4,choice,2,2,6,3.0,6,6,2,2,3.0,-4,-2.0,-2.0
935,1467,w0b2b304,Yellow,0.0,1587.0,1,4,4,choice,1,2,-7,-7.0,6,6,1,1,-7.0,-14,-7.0,-7.0
936,1468,w0b2b304,Scene,0.0,1518.0,1,5,4,choice,1,1,-9,-9.0,6,6,1,1,-9.0,-18,-9.0,-9.0
937,1469,w0b2b304,Red,1.0,2815.0,1,6,4,choice,2,2,4,4.0,6,6,2,2,4.0,8,4.0,4.0
938,1470,w0b2b304,Food,1.0,3005.0,1,1,5,choice,1,2,2,2.0,5,5,1,2,2.0,4,2.0,2.0
939,1471,w0b2b304,Yellow,0.0,1314.0,0,2,5,choice,3,2,1,13.0,5,5,2,2,10.0,-6,10.0,10.0
940,1472,w0b2b304,Green,0.0,1812.0,1,3,5,choice,2,3,-1,0.0,5,5,2,2,0.0,-1,0.0,0.0
941,1473,w0b2b304,Blue,0.0,1531.0,1,4,5,choice,1,2,-7,-7.0,5,5,1,1,-7.0,-7,-7.0,-7.0
942,1475,w0b2b304,Scene,0.0,1982.0,1,6,5,choice,2,1,-5,13.0,5,5,2,2,13.0,-14,8.0,8.0
943,1476,w3870b92,Green,1.0,6918.0,0,1,1,choice,1,2,-8,-2.0,5,5,1,1,-2.0,-16,-2.0,-2.0
944,1477,w3870b92,Animal,0.0,2431.0,1,2,1,choice,2,3,-3,8.0,5,5,1,1,5.0,-10,5.0,5.0
945,1478,w3870b92,Red,0.0,2713.0,0,3,1,choice,2,4,4,8.0,5,5,2,2,8.0,8,3.0,3.0
946,1479,w3870b92,Scene,1.0,1911.0,0,4,1,choice,3,4,-3,6.0,5,5,3,4,6.0,-6,6.0,6.0
947,1480,w3870b92,Blue,1.0,2404.0,1,5,1,choice,3,3,1,15.0,5,5,2,2,12.0,-2,17.0,17.0
948,1481,w3870b92,Food,0.0,1709.0,0,6,1,choice,1,3,3,7.0,5,5,1,1,7.0,6,7.0,7.0
949,1482,w3870b92,Yellow,1.0,1820.0,0,1,2,choice,2,1,-7,-5.0,4,4,1,1,4.0,-5,4.0,4.0
950,1484,w3870b92,Object,0.0,2148.0,0,3,2,choice,3,3,4,-2.0,4,4,1,1,4.0,9,-2.0,4.0
951,1485,w3870b92,Food,1.0,1199.0,0,4,2,choice,2,2,-1,6.0,4,4,2,2,6.0,-2,6.0,6.0
952,1486,w3870b92,Red,1.0,1274.0,0,5,2,choice,3,3,-2,2.0,4,4,2,2,-1.0,-12,3.0,3.0
953,1487,w3870b92,Scene,0.0,2467.0,1,6,2,choice,1,3,-7,-3.0,4,4,1,2,-3.0,-14,-3.0,-3.0
954,1490,w3870b92,Object,0.0,2720.0,1,3,3,choice,3,2,-2,17.0,1,1,1,1,5.0,-4,5.0,5.0
955,1495,w3870b92,Blue,0.0,1625.0,0,2,4,choice,3,2,2,11.0,3,3,2,2,9.0,-7,7.0,5.0
956,1496,w3870b92,Scene,1.0,3337.0,1,3,4,choice,3,3,1,4.0,3,3,2,2,2.0,1,4.0,2.0
957,1506,w03114c0,Scene,0.0,3426.0,1,1,1,choice,1,2,-3,4.0,4,4,1,1,4.0,-6,4.0,4.0
958,1507,w03114c0,Animal,1.0,1477.0,1,2,1,choice,3,2,1,1.0,4,4,2,2,-4.0,-2,-3.0,-8.0
959,1508,w03114c0,Blue,1.0,2001.0,1,3,1,choice,1,1,4,4.0,4,4,1,2,4.0,4,4.0,4.0
960,1510,w03114c0,Yellow,0.0,1138.0,1,5,1,choice,3,3,-2,-1.0,4,4,3,3,-1.0,-4,-1.0,-1.0
961,1511,w03114c0,Object,1.0,645.0,1,6,1,choice,2,2,7,1.0,4,4,1,2,3.0,18,3.0,3.0
962,1513,w03114c0,Animal,0.0,2279.0,0,2,2,choice,2,1,6,-6.0,6,6,2,2,-6.0,-4,-2.0,-2.0
963,1514,w03114c0,Red,1.0,1381.0,1,3,2,choice,3,2,3,-11.0,6,6,3,3,-11.0,-10,-7.0,-7.0
964,1515,w03114c0,Food,0.0,2436.0,0,4,2,choice,3,2,3,-4.0,6,6,3,3,-4.0,14,4.0,4.0
965,1516,w03114c0,Green,1.0,1582.0,1,5,2,choice,2,1,4,0.0,6,6,2,2,0.0,2,-2.0,-2.0
966,1517,w03114c0,Scene,0.0,637.0,1,6,2,choice,1,1,-9,-9.0,6,6,1,1,-9.0,-18,-9.0,-9.0
967,1518,w03114c0,Food,1.0,1568.0,0,1,3,choice,2,2,-3,-2.0,3,3,1,2,-4.0,-1,-2.0,-4.0
968,1519,w03114c0,Object,0.0,2078.0,1,2,3,choice,1,1,-4,-4.0,3,3,1,1,-4.0,-4,-4.0,-4.0
969,1520,w03114c0,Red,1.0,668.0,1,3,3,choice,3,2,1,2.0,3,3,2,2,0.0,6,6.0,4.0
970,1523,w03114c0,Animal,0.0,1357.0,0,6,3,choice,3,1,2,10.0,3,3,1,1,4.0,6,4.0,4.0
971,1524,w03114c0,Object,0.0,3761.0,1,1,4,choice,2,1,-5,7.0,4,4,1,1,5.0,-14,5.0,5.0
972,1526,w03114c0,Blue,1.0,521.0,0,3,4,choice,3,2,-2,9.0,4,4,2,2,13.0,-22,13.0,13.0
973,1528,w03114c0,Green,1.0,2739.0,0,5,4,choice,2,1,-3,6.0,4,4,1,1,4.0,-10,4.0,4.0
974,1529,w03114c0,Scene,1.0,578.0,0,6,4,choice,3,3,-1,21.0,4,4,3,3,21.0,-10,21.0,21.0
975,1530,w03114c0,Scene,1.0,2327.0,0,1,5,choice,2,1,-2,5.0,4,4,1,1,5.0,12,5.0,5.0
976,1531,w03114c0,Object,0.0,3280.0,1,2,5,choice,3,1,-3,2.0,4,4,2,2,2.0,-5,-7.0,-7.0
977,1533,w03114c0,Yellow,1.0,1545.0,1,4,5,choice,3,3,3,2.0,4,4,3,3,2.0,6,2.0,2.0
978,1534,w03114c0,Blue,1.0,1360.0,1,5,5,choice,2,1,1,9.0,4,4,1,1,9.0,9,9.0,9.0
979,1535,w03114c0,Food,1.0,1990.0,1,6,5,choice,1,1,4,4.0,4,4,1,1,4.0,8,4.0,4.0
980,1537,w0fc6501,Food,1.0,2423.0,0,2,1,choice,2,4,-7,7.0,2,2,1,1,2.0,-16,7.0,2.0
981,1538,w0fc6501,Yellow,1.0,1466.0,1,3,1,choice,3,4,1,-2.0,2,2,2,2,-2.0,0,-4.0,-4.0
982,1540,w0fc6501,Scene,1.0,2018.0,0,5,1,choice,1,4,-7,-4.0,2,2,1,3,-4.0,-14,-4.0,-4.0
983,1542,w0fc6501,Red,0.0,4672.0,1,1,2,choice,3,1,-1,-8.0,3,3,1,1,2.0,1,2.0,2.0
984,1544,w0fc6501,Food,1.0,4003.0,0,3,2,choice,1,1,-2,2.0,3,3,1,2,2.0,-4,2.0,2.0
985,1546,w0fc6501,Blue,1.0,1874.0,1,5,2,choice,2,2,1,9.0,3,3,1,2,4.0,-6,4.0,4.0
986,1547,w0fc6501,Object,0.0,1992.0,0,6,2,choice,3,3,1,0.0,3,3,2,2,2.0,-6,0.0,2.0
987,1548,w0fc6501,Green,1.0,7266.0,1,1,3,choice,2,1,3,11.0,2,2,1,1,3.0,8,3.0,3.0
988,1551,w0fc6501,Scene,1.0,1655.0,1,4,3,choice,3,2,1,2.0,2,2,2,2,2.0,5,2.0,2.0
989,1558,w0fc6501,Blue,1.0,5951.0,1,5,4,choice,1,1,6,0.0,2,2,1,1,0.0,12,0.0,0.0
990,1559,w0fc6501,Scene,0.0,1422.0,1,6,4,choice,3,2,-2,0.0,2,2,2,2,0.0,6,0.0,0.0
991,1590,wb0ecf0b,Scene,0.0,2228.0,0,1,1,choice,3,2,4,20.0,6,6,3,3,20.0,15,15.0,15.0
992,1591,wb0ecf0b,Yellow,1.0,3627.0,1,2,1,choice,3,3,3,5.0,6,6,3,3,5.0,3,5.0,5.0
993,1592,wb0ecf0b,Red,1.0,4378.0,0,3,1,choice,1,7,-9,9.0,6,6,1,1,9.0,-18,23.0,23.0
994,1593,wb0ecf0b,Object,0.0,4560.0,1,4,1,choice,1,2,-8,5.0,6,6,1,1,5.0,-24,5.0,5.0
995,1594,wb0ecf0b,Animal,0.0,4132.0,0,5,1,choice,2,2,2,-2.0,6,6,2,2,-2.0,6,-2.0,-2.0
996,1595,wb0ecf0b,Blue,0.0,2364.0,0,6,1,choice,2,2,4,9.0,6,6,2,2,9.0,12,9.0,9.0
997,1596,wb0ecf0b,Blue,1.0,4628.0,0,1,2,choice,3,3,-1,3.0,6,6,3,3,3.0,-2,3.0,3.0
998,1597,wb0ecf0b,Yellow,0.0,6698.0,0,2,2,choice,1,1,7,7.0,6,6,1,1,7.0,14,7.0,7.0
999,1598,wb0ecf0b,Green,1.0,4440.0,0,3,2,choice,2,2,-8,0.0,6,6,2,2,0.0,-16,0.0,0.0
1000,1599,wb0ecf0b,Scene,,,0,4,2,choice,2,2,-1,3.0,6,6,2,2,3.0,-2,3.0,3.0
1001,1600,wb0ecf0b,Food,1.0,10.0,1,5,2,choice,3,2,2,10.0,6,6,3,3,10.0,4,6.0,6.0
1002,1601,wb0ecf0b,Object,0.0,1716.0,1,6,2,choice,1,2,-3,-3.0,6,6,1,1,-3.0,-6,1.0,1.0
1003,1603,wb0ecf0b,Yellow,1.0,2425.0,0,2,3,choice,2,2,-1,12.0,2,2,1,1,5.0,1,12.0,5.0
1004,1605,wb0ecf0b,Object,0.0,800.0,1,4,3,choice,2,2,-4,-1.0,2,2,1,1,5.0,4,5.0,5.0
1005,1609,wb0ecf0b,Animal,0.0,2974.0,0,2,4,choice,2,2,6,3.0,4,4,2,2,3.0,12,3.0,3.0
1006,1610,wb0ecf0b,Green,1.0,995.0,0,3,4,choice,1,2,-7,-4.0,4,4,1,1,-4.0,-7,-4.0,-4.0
1007,1612,wb0ecf0b,Blue,1.0,844.0,1,5,4,choice,2,2,3,0.0,4,4,2,2,0.0,1,0.0,0.0
1008,1613,wb0ecf0b,Red,1.0,1359.0,1,6,4,choice,3,1,2,13.0,4,4,1,1,8.0,19,8.0,8.0
1009,1615,wb0ecf0b,Animal,,,0,2,5,choice,3,1,6,9.0,4,4,2,2,4.0,-2,-5.0,-5.0
1010,1616,wb0ecf0b,Scene,0.0,120.0,1,3,5,choice,2,1,-1,13.0,4,4,1,1,9.0,-12,9.0,9.0
1011,1617,wb0ecf0b,Red,0.0,1019.0,1,4,5,choice,3,3,-3,12.0,4,4,3,3,12.0,-13,12.0,12.0
1012,1618,wb0ecf0b,Food,0.0,2370.0,1,5,5,choice,1,2,-4,-6.0,4,4,1,1,-6.0,-8,-6.0,-6.0
1013,1620,w8937d22,Animal,1.0,6028.0,1,1,1,choice,3,3,1,12.0,6,6,3,3,12.0,2,12.0,12.0
1014,1621,w8937d22,Scene,0.0,2408.0,1,2,1,choice,2,2,-3,-15.0,6,6,2,2,-15.0,-6,-15.0,-15.0
1015,1622,w8937d22,Red,1.0,3548.0,0,3,1,choice,2,2,-7,-7.0,6,6,2,2,-7.0,-14,-7.0,-7.0
1016,1623,w8937d22,Yellow,1.0,1622.0,0,4,1,choice,3,2,-2,4.0,6,6,3,3,4.0,-1,0.0,0.0
1017,1624,w8937d22,Green,1.0,4166.0,1,5,1,choice,1,1,4,4.0,6,6,1,1,4.0,8,4.0,4.0
1018,1625,w8937d22,Food,0.0,2906.0,1,6,1,choice,1,1,-3,4.0,6,6,1,1,4.0,-3,4.0,4.0
1019,1626,w8937d22,Red,1.0,3283.0,1,1,2,choice,2,1,1,0.0,5,5,1,1,9.0,18,9.0,9.0
1020,1627,w8937d22,Animal,0.0,2809.0,1,2,2,choice,1,1,-3,-2.0,5,5,1,1,-4.0,-6,-2.0,-2.0
1021,1628,w8937d22,Yellow,0.0,2820.0,1,3,2,choice,3,3,-1,5.0,5,5,3,3,3.0,-2,5.0,5.0
1022,1629,w8937d22,Object,0.0,2731.0,0,4,2,choice,3,1,1,6.0,5,5,1,1,9.0,16,9.0,9.0
1023,1631,w8937d22,Food,1.0,1779.0,1,6,2,choice,2,2,4,7.0,5,5,2,2,7.0,8,7.0,7.0
1024,1632,w8937d22,Object,0.0,3058.0,1,1,3,choice,1,2,-3,4.0,4,4,1,2,4.0,-3,4.0,4.0
1025,1633,w8937d22,Food,1.0,996.0,1,2,3,choice,3,1,3,1.0,4,4,2,2,10.0,3,6.0,6.0
1026,1634,w8937d22,Scene,0.0,2110.0,0,3,3,choice,2,1,1,11.0,4,4,1,1,4.0,-8,4.0,4.0
1027,1635,w8937d22,Green,0.0,3399.0,1,4,3,choice,3,1,-1,15.0,4,4,2,3,8.0,-10,4.0,4.0
