,index,wid,option,choice,rt,correct,trial_number,game,phase,n_true_memories,value,remembered_value,n_total_memories_shown,n_total_memories,n_remembered_shown,n_remembered,recalled_mem_value
1533,2021,wa13a069,Small,0.0,5169.0,0,2,7,choice,1,2,2.0,3,3,1,2,2.0
1534,2022,wa13a069,Sea,1.0,1959.0,0,3,7,choice,3,-2,-1.0,3,3,1,2,-1.0
1535,2023,wa13a069,Pattern,1.0,1354.0,1,4,7,choice,4,3,3.0,3,3,2,4,3.0
1536,2024,w497e696,Sea,1.0,2750.0,0,1,1,choice,3,-2,-1.0,3,3,1,2,-2.0
1537,2026,w497e696,Object,0.0,1457.0,1,3,1,choice,4,-3,-2.0,3,3,2,4,-3.0
1538,2027,w497e696,Solid,1.0,2290.0,1,4,1,choice,2,4,-4.0,3,3,2,4,-4.0
1539,2028,w497e696,Sea,1.0,3150.0,0,1,2,choice,2,-2,1.0,5,5,1,2,2.0
1540,2029,w497e696,Animal,1.0,2738.0,1,2,2,choice,3,2,0.0,5,5,2,3,1.0
1541,2031,w497e696,Solid,0.0,3984.0,1,4,2,choice,4,-1,-1.0,5,5,3,3,0.0
1542,2032,w497e696,Pattern,1.0,4034.0,0,1,3,choice,3,-2,-2.0,4,4,2,3,-3.0
1543,2033,w497e696,Animal,0.0,1627.0,0,2,3,choice,2,1,3.0,4,4,1,1,2.0
1544,2035,w497e696,Large,0.0,5081.0,0,4,3,choice,4,3,-1.0,4,4,2,2,0.0
1545,2037,w497e696,Pattern,1.0,2275.0,1,2,4,choice,3,2,3.0,2,2,1,1,2.0
1546,2039,w497e696,Animal,1.0,2084.0,0,4,4,choice,4,-3,2.0,2,2,1,2,2.0
1547,2040,w497e696,Object,1.0,3228.0,1,1,5,choice,3,1,2.0,4,4,2,3,3.0
1548,2042,w497e696,Land,1.0,1781.0,0,3,5,choice,2,-1,-1.0,4,4,1,2,1.0
1549,2043,w497e696,Large,0.0,1876.0,0,4,5,choice,4,2,1.0,4,4,3,4,2.0
1550,2045,w497e696,Land,0.0,2179.0,1,2,6,choice,4,-3,2.0,1,1,1,2,1.0
1551,2048,w497e696,Small,0.0,2340.0,1,1,7,choice,4,-1,0.0,5,5,4,4,0.0
1552,2049,w497e696,Object,1.0,2447.0,1,2,7,choice,3,2,3.0,5,5,2,2,1.0
1553,2050,w497e696,Solid,0.0,2803.0,1,3,7,choice,2,-1,0.0,5,5,2,3,0.0
1554,2051,w497e696,Land,1.0,1382.0,1,4,7,choice,1,1,-1.0,5,5,1,2,-1.0
1555,2104,w58ddb10,Pattern,1.0,3606.0,0,1,1,choice,1,-2,-2.0,3,3,1,3,-2.0
1556,2105,w58ddb10,Animal,1.0,4243.0,1,2,1,choice,3,1,0.0,3,3,1,2,1.0
1557,2106,w58ddb10,Land,0.0,3462.0,1,3,1,choice,4,-2,-2.0,3,3,2,3,-1.0
1558,2108,w58ddb10,Small,0.0,4153.0,0,1,2,choice,4,2,4.0,4,4,3,4,2.0
1559,2109,w58ddb10,Sea,0.0,1642.0,1,2,2,choice,3,-1,-2.0,4,4,3,4,-2.0
1560,2111,w58ddb10,Animal,0.0,1589.0,1,4,2,choice,2,-3,-4.0,4,4,2,3,-4.0
1561,2113,w58ddb10,Large,1.0,3820.0,1,2,3,choice,4,2,-5.0,3,3,2,2,-4.0
1562,2114,w58ddb10,Sea,1.0,3360.0,0,3,3,choice,2,-3,-4.0,3,3,2,3,-4.0
1563,2115,w58ddb10,Animal,1.0,4666.0,1,4,3,choice,3,2,-3.0,3,3,1,1,-2.0
1564,2116,w58ddb10,Object,,,0,1,4,choice,2,3,0.0,3,3,1,1,2.0
1565,2117,w58ddb10,Large,1.0,1925.0,0,2,4,choice,4,-1,-1.0,3,3,2,2,0.0
1566,2118,w58ddb10,Solid,1.0,3301.0,0,3,4,choice,1,-2,2.0,3,3,1,1,2.0
1567,2119,w58ddb10,Sea,0.0,1913.0,0,4,4,choice,3,1,-3.0,3,3,1,1,-2.0
1568,2120,w58ddb10,Large,1.0,2665.0,0,1,5,choice,1,-1,-2.0,3,3,1,2,-2.0
1569,2121,w58ddb10,Land,1.0,2446.0,0,2,5,choice,3,-1,2.0,3,3,1,2,2.0
1570,2122,w58ddb10,Pattern,1.0,2455.0,0,3,5,choice,2,-2,0.0,3,3,1,3,-2.0
1571,2123,w58ddb10,Object,0.0,2191.0,0,4,5,choice,4,1,-1.0,3,3,2,4,-1.0
1572,2125,w58ddb10,Land,0.0,1729.0,0,2,6,choice,4,1,4.0,1,1,1,1,2.0
1573,2126,w58ddb10,Solid,1.0,3868.0,1,3,6,choice,3,6,2.0,1,1,1,1,2.0
1574,2127,w58ddb10,Small,1.0,5478.0,1,4,6,choice,2,1,1.0,1,1,1,1,2.0
1575,2128,w58ddb10,Solid,1.0,1919.0,0,1,7,choice,2,-1,-1.0,3,3,2,3,-1.0
1576,2130,w58ddb10,Animal,1.0,1563.0,0,3,7,choice,4,-1,-1.0,3,3,1,3,1.0
1577,2131,w58ddb10,Large,0.0,2106.0,0,4,7,choice,3,1,-3.0,3,3,2,4,-1.0
1578,2132,wa36b055,Land,1.0,2871.0,1,1,1,choice,4,5,2.0,2,2,1,2,-1.0
1579,2133,wa36b055,Pattern,0.0,874.0,1,2,1,choice,3,-1,-1.0,2,2,1,4,-1.0
1580,2134,wa36b055,Small,1.0,2688.0,0,3,1,choice,1,-1,1.0,2,2,1,4,1.0
1581,2135,wa36b055,Object,1.0,1178.0,1,4,1,choice,2,1,-2.0,2,2,1,4,-1.0
1582,2140,wa36b055,Pattern,,,0,1,3,choice,2,1,-2.0,3,3,2,3,-2.0
1583,2141,wa36b055,Animal,0.0,64.0,1,2,3,choice,4,-1,-2.0,3,3,1,2,-1.0
1584,2143,wa36b055,Land,0.0,2160.0,0,4,3,choice,3,3,0.0,3,3,1,1,-1.0
1585,2145,wa36b055,Object,0.0,1954.0,1,2,4,choice,4,-4,1.0,1,1,1,1,1.0
1586,2147,wa36b055,Large,1.0,542.0,0,4,4,choice,3,-3,1.0,1,1,1,3,1.0
1587,2148,wa36b055,Sea,0.0,2229.0,1,1,5,choice,2,-1,-3.0,3,3,1,3,-2.0
1588,2149,wa36b055,Animal,0.0,5538.0,1,2,5,choice,3,-1,-3.0,3,3,2,3,-4.0
1589,2150,wa36b055,Small,1.0,1325.0,0,3,5,choice,4,-1,-4.0,3,3,3,4,-3.0
1590,2153,wa36b055,Animal,0.0,3228.0,0,2,6,choice,4,2,0.0,2,2,2,4,3.0
1591,2154,wa36b055,Sea,1.0,1475.0,1,3,6,choice,3,1,-2.0,2,2,1,3,1.0
1592,2156,wa36b055,Small,1.0,1717.0,0,1,7,choice,4,-1,1.0,2,2,2,3,0.0
1593,2158,wa36b055,Land,0.0,843.0,0,3,7,choice,3,1,0.0,2,2,1,3,-1.0
1594,2159,wa36b055,Solid,0.0,580.0,1,4,7,choice,2,-1,-2.0,2,2,1,3,-1.0
1595,2188,w0ae94e6,Land,1.0,7291.0,0,1,1,choice,2,-1,0.0,5,5,2,2,0.0
1596,2190,w0ae94e6,Animal,0.0,4733.0,0,3,1,choice,3,1,1.0,5,5,3,3,1.0
1597,2191,w0ae94e6,Solid,0.0,4009.0,1,4,1,choice,4,-1,3.0,5,5,3,3,2.0
1598,2192,w0ae94e6,Object,1.0,7483.0,1,1,2,choice,4,4,4.0,6,6,4,4,4.0
1599,2193,w0ae94e6,Pattern,0.0,5302.0,1,2,2,choice,1,-1,-1.0,6,6,1,1,-1.0
1600,2194,w0ae94e6,Land,,,0,3,2,choice,2,1,1.0,6,6,2,2,1.0
1601,2195,w0ae94e6,Small,1.0,6345.0,0,4,2,choice,3,-2,-1.0,6,6,3,3,-1.0
1602,2196,w0ae94e6,Solid,0.0,4568.0,0,1,3,choice,3,2,2.0,6,6,3,3,2.0
1603,2197,w0ae94e6,Land,1.0,3848.0,1,2,3,choice,1,2,2.0,6,6,1,1,2.0
1604,2198,w0ae94e6,Large,0.0,4218.0,1,3,3,choice,2,-4,-4.0,6,6,2,2,-4.0
1605,2199,w0ae94e6,Object,0.0,3660.0,1,4,3,choice,4,-4,-4.0,6,6,4,4,-4.0
1606,2200,w0ae94e6,Pattern,0.0,4848.0,0,1,4,choice,4,2,1.0,4,4,3,3,2.0
1607,2201,w0ae94e6,Large,0.0,5507.0,0,2,4,choice,2,1,0.0,4,4,2,2,0.0
1608,2202,w0ae94e6,Sea,0.0,4430.0,0,3,4,choice,3,2,-2.0,4,4,2,2,0.0
1609,2203,w0ae94e6,Animal,0.0,4413.0,1,4,4,choice,1,-1,-2.0,4,4,1,1,-2.0
1610,2204,w0ae94e6,Pattern,0.0,2952.0,1,1,5,choice,4,-5,-2.0,5,5,4,4,-2.0
1611,2205,w0ae94e6,Large,0.0,3303.0,1,2,5,choice,1,-2,-2.0,5,5,1,1,-2.0
1612,2206,w0ae94e6,Sea,1.0,3506.0,1,3,5,choice,2,2,2.0,5,5,1,2,1.0
1613,2207,w0ae94e6,Object,0.0,3334.0,1,4,5,choice,3,-3,-3.0,5,5,3,4,-3.0
1614,2208,w0ae94e6,Small,1.0,5786.0,1,1,6,choice,2,1,1.0,6,6,2,2,1.0
1615,2209,w0ae94e6,Land,0.0,1481.0,1,2,6,choice,3,-4,-4.0,6,6,3,3,-4.0
1616,2210,w0ae94e6,Pattern,1.0,2481.0,1,3,6,choice,4,1,1.0,6,6,4,4,1.0
1617,2211,w0ae94e6,Object,0.0,3952.0,0,4,6,choice,1,1,1.0,6,6,1,1,1.0
1618,2212,w0ae94e6,Animal,0.0,4787.0,1,1,7,choice,3,-2,0.0,5,5,2,2,-1.0
1619,2213,w0ae94e6,Small,0.0,4196.0,1,2,7,choice,4,-1,0.0,5,5,4,4,0.0
1620,2214,w0ae94e6,Sea,1.0,3557.0,1,3,7,choice,1,1,2.0,5,5,1,1,2.0
1621,2215,w0ae94e6,Solid,0.0,3260.0,1,4,7,choice,2,-3,-3.0,5,5,2,2,-3.0
1622,2217,wd5e9df2,Solid,0.0,3553.0,1,2,1,choice,4,-2,-4.0,2,2,2,2,-1.0
1623,2218,wd5e9df2,Land,0.0,4082.0,1,3,1,choice,2,-1,-3.0,2,2,1,1,-2.0
1624,2219,wd5e9df2,Animal,0.0,2607.0,1,4,1,choice,3,-2,-6.0,2,2,1,1,-2.0
1625,2221,wd5e9df2,Animal,1.0,2121.0,1,2,2,choice,2,1,3.0,3,3,2,2,3.0
1626,2222,wd5e9df2,Large,0.0,3021.0,1,3,2,choice,3,-3,0.0,3,3,2,2,2.0
1627,2223,wd5e9df2,Pattern,1.0,1822.0,0,4,2,choice,4,-2,1.0,3,3,2,2,2.0
1628,2224,wd5e9df2,Animal,1.0,964.0,0,1,3,choice,1,-2,-1.0,3,3,1,1,-1.0
1629,2225,wd5e9df2,Solid,1.0,1149.0,1,2,3,choice,2,2,1.0,3,3,1,1,2.0
1630,2226,wd5e9df2,Sea,1.0,813.0,1,3,3,choice,3,2,3.0,3,3,2,2,4.0
1631,2227,wd5e9df2,Small,1.0,649.0,0,4,3,choice,4,-4,-1.0,3,3,2,2,1.0
1632,2228,wd5e9df2,Object,1.0,3042.0,0,1,4,choice,2,-4,1.0,1,1,1,1,2.0
1633,2230,wd5e9df2,Solid,1.0,895.0,0,3,4,choice,3,-2,3.0,1,1,1,1,2.0
1634,2232,wd5e9df2,Pattern,1.0,1071.0,0,1,7,choice,4,-1,1.0,3,3,1,1,1.0
1635,2234,wd5e9df2,Large,0.0,901.0,1,3,7,choice,2,-1,0.0,3,3,1,1,1.0
1636,2235,wd5e9df2,Object,1.0,806.0,0,4,7,choice,3,-5,2.0,3,3,2,2,3.0
1637,2237,wcd5d786,Sea,,,0,2,1,choice,3,-1,-3.0,3,3,1,2,1.0
1638,2238,wcd5d786,Object,1.0,1797.0,0,3,1,choice,4,-3,-4.0,3,3,2,5,0.0
1639,2240,wcd5d786,Large,0.0,4766.0,0,1,2,choice,1,1,1.0,6,6,1,1,1.0
1640,2241,wcd5d786,Animal,0.0,1936.0,1,2,2,choice,3,-2,-2.0,6,6,3,3,-2.0
1641,2242,wcd5d786,Solid,1.0,2679.0,0,3,2,choice,4,-1,3.0,6,6,4,4,3.0
1642,2243,wcd5d786,Sea,1.0,2034.0,0,4,2,choice,2,-1,3.0,6,6,2,2,3.0
1643,2244,wcd5d786,Animal,0.0,1854.0,1,1,3,choice,2,-3,-3.0,5,5,2,2,-3.0
1644,2245,wcd5d786,Land,1.0,3973.0,0,2,3,choice,1,-1,-1.0,5,5,1,2,-1.0
1645,2246,wcd5d786,Pattern,1.0,2402.0,1,3,3,choice,3,3,-3.0,5,5,2,2,-2.0
1646,2247,wcd5d786,Large,0.0,4494.0,1,4,3,choice,4,-2,-5.0,5,5,3,3,-4.0
1647,2248,wcd5d786,Pattern,1.0,2842.0,1,1,4,choice,3,3,1.0,5,5,2,2,0.0
1648,2249,wcd5d786,Sea,1.0,1618.0,1,2,4,choice,2,1,0.0,5,5,2,3,0.0
1649,2250,wcd5d786,Small,0.0,4148.0,1,3,4,choice,1,-1,2.0,5,5,1,1,2.0
1650,2251,wcd5d786,Animal,1.0,1840.0,1,4,4,choice,4,4,6.0,5,5,3,4,5.0
1651,2252,wcd5d786,Land,1.0,4110.0,1,1,5,choice,2,4,3.0,5,5,2,3,3.0
1652,2253,wcd5d786,Solid,0.0,1885.0,1,2,5,choice,1,-2,-2.0,5,5,1,1,-2.0
1653,2254,wcd5d786,Object,0.0,4107.0,0,3,5,choice,3,2,-1.0,5,5,3,3,-1.0
1654,2255,wcd5d786,Large,1.0,4123.0,1,4,5,choice,4,1,-2.0,5,5,3,4,-1.0
1655,2256,wcd5d786,Object,1.0,3897.0,0,1,6,choice,3,-1,1.0,5,5,2,2,0.0
1656,2257,wcd5d786,Pattern,0.0,1588.0,1,2,6,choice,2,-3,0.0,5,5,2,3,0.0
1657,2258,wcd5d786,Land,1.0,2554.0,1,3,6,choice,4,1,2.0,5,5,3,3,1.0
1658,2259,wcd5d786,Small,1.0,1823.0,1,4,6,choice,1,1,1.0,5,5,1,1,1.0
1659,2260,wcd5d786,Object,1.0,4156.0,0,1,7,choice,3,-1,2.0,4,4,2,3,0.0
1660,2263,wcd5d786,Small,1.0,1416.0,1,4,7,choice,4,1,3.0,4,4,2,2,0.0
1661,2264,w2329c2e,Large,0.0,4006.0,1,1,1,choice,2,-3,-3.0,5,5,2,2,-3.0
1662,2265,w2329c2e,Solid,1.0,5507.0,0,2,1,choice,4,-1,-1.0,5,5,3,3,-3.0
1663,2267,w2329c2e,Animal,1.0,2194.0,1,4,1,choice,3,1,1.0,5,5,2,2,-1.0
1664,2268,w2329c2e,Animal,1.0,3997.0,1,1,2,choice,2,4,3.0,4,4,2,2,3.0
1665,2269,w2329c2e,Large,,,0,2,2,choice,3,2,1.0,4,4,3,3,1.0
1666,2270,w2329c2e,Solid,0.0,3982.0,1,3,2,choice,4,-4,-3.0,4,4,3,3,-2.0
1667,2271,w2329c2e,Sea,0.0,4231.0,1,4,2,choice,1,-2,-2.0,4,4,1,1,-2.0
1668,2272,w2329c2e,Object,0.0,3552.0,0,1,3,choice,2,2,3.0,4,4,1,1,1.0
1669,2273,w2329c2e,Solid,1.0,5174.0,1,2,3,choice,1,1,1.0,4,4,1,1,1.0
1670,2274,w2329c2e,Sea,1.0,3313.0,1,3,3,choice,4,2,3.0,4,4,2,2,-1.0
1671,2275,w2329c2e,Small,0.0,2133.0,1,4,3,choice,3,-3,-1.0,4,4,2,2,-3.0
1672,2276,w2329c2e,Pattern,0.0,3390.0,0,1,4,choice,4,1,1.0,4,4,3,3,-1.0
1673,2277,w2329c2e,Land,1.0,2471.0,1,2,4,choice,2,1,0.0,4,4,2,2,0.0
1674,2278,w2329c2e,Small,0.0,2220.0,1,3,4,choice,3,-1,0.0,4,4,3,3,0.0
1675,2279,w2329c2e,Object,1.0,2866.0,1,4,4,choice,1,2,1.0,4,4,1,1,1.0
1676,2280,w2329c2e,Animal,1.0,3829.0,0,1,5,choice,2,-1,-1.0,4,4,1,1,1.0
1677,2281,w2329c2e,Pattern,0.0,1785.0,1,2,5,choice,4,-3,-3.0,4,4,2,2,1.0
1678,2282,w2329c2e,Small,0.0,2838.0,1,3,5,choice,3,-2,-2.0,4,4,1,1,2.0
1679,2283,w2329c2e,Land,1.0,4045.0,1,4,5,choice,1,1,2.0,4,4,1,1,2.0
1680,2284,w2329c2e,Pattern,1.0,3756.0,1,1,6,choice,2,1,1.0,5,5,2,2,1.0
1681,2286,w2329c2e,Small,1.0,4472.0,1,3,6,choice,4,3,3.0,5,5,3,3,5.0
1682,2287,w2329c2e,Object,1.0,4114.0,1,4,6,choice,3,2,2.0,5,5,2,2,4.0
1683,2288,w2329c2e,Sea,1.0,2903.0,0,1,7,choice,4,-3,-4.0,2,2,1,1,1.0
1684,2289,w2329c2e,Animal,1.0,3637.0,1,2,7,choice,1,1,1.0,2,2,1,1,1.0
1685,2291,w2329c2e,Large,1.0,3024.0,1,4,7,choice,3,1,1.0,2,2,1,1,2.0
1686,2292,w430272a,Animal,1.0,1844.0,1,1,1,choice,4,4,0.0,3,3,1,1,-1.0
1687,2293,w430272a,Land,0.0,1615.0,1,2,1,choice,3,-1,1.0,3,3,2,2,0.0
1688,2294,w430272a,Large,0.0,1103.0,1,3,1,choice,2,-2,0.0,3,3,2,3,0.0
1689,2296,w430272a,Pattern,0.0,2148.0,0,1,2,choice,1,2,2.0,3,3,1,4,2.0
1690,2297,w430272a,Sea,0.0,1207.0,1,2,2,choice,2,-4,-1.0,3,3,1,2,1.0
1691,2298,w430272a,Small,1.0,766.0,0,3,2,choice,3,-1,-2.0,3,3,1,2,2.0
1692,2299,w430272a,Animal,1.0,3017.0,1,4,2,choice,4,1,2.0,3,3,3,4,4.0
1693,2301,w430272a,Pattern,0.0,1195.0,1,2,3,choice,3,-2,5.0,2,2,1,3,2.0
1694,2304,w430272a,Land,1.0,1220.0,0,1,4,choice,1,-2,-2.0,5,5,1,1,-2.0
1695,2305,w430272a,Small,1.0,1031.0,0,2,4,choice,2,-3,-4.0,5,5,1,2,-2.0
1696,2306,w430272a,Animal,0.0,1172.0,0,3,4,choice,4,1,-4.0,5,5,3,3,-2.0
1697,2307,w430272a,Solid,1.0,1025.0,1,4,4,choice,3,3,2.0,5,5,3,4,2.0
1698,2308,w430272a,Object,1.0,3657.0,1,1,5,choice,4,1,1.0,4,4,2,2,1.0
1699,2310,w430272a,Solid,0.0,1838.0,1,3,5,choice,3,-2,-3.0,4,4,2,3,-4.0
1700,2311,w430272a,Large,1.0,2070.0,0,4,5,choice,2,-1,-3.0,4,4,2,2,-3.0
1701,2312,w430272a,Large,1.0,3408.0,1,1,6,choice,2,3,4.0,3,3,1,2,2.0
1702,2313,w430272a,Pattern,0.0,2129.0,1,2,6,choice,4,-1,1.0,3,3,1,3,-1.0
1703,2315,w430272a,Land,1.0,2973.0,1,4,6,choice,3,1,2.0,3,3,1,3,2.0
1704,2317,w430272a,Animal,0.0,2541.0,1,2,7,choice,2,-2,-3.0,1,1,1,3,-2.0
1705,2318,w430272a,Sea,0.0,3333.0,0,3,7,choice,3,3,2.0,1,1,1,2,-2.0
1706,2319,w430272a,Pattern,0.0,3012.0,1,4,7,choice,4,-1,-3.0,1,1,1,2,-2.0
