"elpd_total","elpd_relevant","elpd_diff"
-8.52331739074966,-8.5663366886805,-0.0430192979308437
-8.79019719238459,-8.84659901567286,-0.0564018232882635
-9.64170917936359,-9.69023594763895,-0.0485267682753516
-8.46723472067137,-8.48583760607707,-0.0186028854056932
-8.23073243702037,-8.25219228673989,-0.0214598497195144
-8.04813304376774,-7.95264773986967,0.0954853038980721
-8.05785336053711,-8.06095231532824,-0.00309895479113109
-8.88855288169395,-8.93837052191494,-0.04981764022099
-8.28937229135848,-8.30000450396547,-0.0106322126069909
-8.86724376177306,-8.81410016235434,0.053143599418723
-9.54259678169394,-9.66357423259528,-0.120977450901343
-8.26164301949964,-8.23516217300587,0.0264808464937651
-8.22258455610191,-8.12195171084513,0.100632845256779
-8.78541563991684,-8.82160627229953,-0.0361906323826933
-8.0104213115786,-8.02621733003163,-0.0157960184530364
-9.62439877831461,-9.56258093187601,0.061817846438597
-8.08514097306503,-8.08178233194739,0.00335864111763584
-8.07132785496646,-8.02055711681163,0.0507707381548261
-8.59656003390437,-8.64293524816221,-0.0463752142578464
-9.54128670758714,-9.61520097219329,-0.073914264606147
-8.00244937892351,-8.02492177498516,-0.0224723960616569
-8.94742712616649,-8.98526810065148,-0.0378409744849986
-8.31809705747366,-8.31832578260993,-0.000228725136274477
-8.05345147270663,-8.05173777358224,0.00171369912438557
-9.21996099391385,-9.30687187559853,-0.0869108816846857
-8.26080518675143,-8.25192783817556,0.00887734857586331
-8.80963947290814,-8.81689201504937,-0.0072525421412255
-9.14402887829679,-9.14444808545645,-0.000419207159664481
-8.13972065827687,-8.07236995422632,0.0673507040505559
-9.8001157833008,-9.96150529742689,-0.161389514126085
-8.06194852860575,-8.02232844054354,0.0396200880622111
-9.92583265174112,-9.8683139258661,0.0575187258750169
-7.70566028286363,-7.80007322808241,-0.0944129452187816
-7.7319910228096,-7.73375469024372,-0.00176366743412171
-7.73284628272419,-7.74385600997709,-0.0110097272529019
-7.67128042513598,-7.7814911515874,-0.110210726451422
-8.61007154490048,-8.59683337653546,0.0132381683650262
-9.31340149957643,-9.22595224836999,0.0874492512064382
-7.72988965824245,-7.70889730097036,0.0209923572720916
-7.7460354833934,-7.78832778869857,-0.0422923053051791
-8.45686063579962,-8.42892978819128,0.0279308476083404
-8.02791580703746,-8.12380703956542,-0.0958912325279577
-7.78046065399625,-7.9402059827863,-0.159745328790058
-7.84961148539856,-7.88795848338322,-0.0383469979846636
-8.10741898908602,-8.10155182529958,0.00586716378643537
-7.83474579169237,-7.87826675357767,-0.0435209618852976
-7.88365761442093,-7.88545203768781,-0.00179442326687784
