"elpd_total","elpd_relevant","elpd_diff"
-9.0261543509641,-9.06488178128613,-0.0387274303220337
-8.02853957091165,-8.03038112409164,-0.00184155317999135
-7.71778451126105,-7.60940461320084,0.108379898060212
-8.81722487020503,-8.80596058816733,0.0112642820376916
-9.74262040170531,-10.036680728786,-0.294060327080668
-7.66327858729157,-7.52769292988455,0.135585657407028
-7.63401339912048,-7.67316545782544,-0.0391520587049552
-8.89571733236689,-8.94374949357111,-0.0480321612042225
-8.03137800282031,-8.61843685279944,-0.587058849979135
-8.69713260429834,-8.71020867119028,-0.0130760668919407
-8.18660350043488,-8.16173473354136,0.0248687668935137
-11.1623326846096,-11.4076840893661,-0.245351404756471
-8.99286178976777,-8.92111759642942,0.0717441933383487
-9.24560552270573,-9.32718950255349,-0.081583979847764
-7.81966578444308,-7.81187211449172,0.00779366995136233
-7.830137727161,-7.82594547500401,0.00419225215699459
-9.69666839262301,-9.91644293481385,-0.219774542190843
-8.44527756784995,-8.49255262856312,-0.047275060713174
-8.04846578676078,-8.03771896487432,0.0107468218864586
-8.06402894535688,-8.04731790093892,0.0167110444179617
-7.79502501476048,-7.76217734608045,0.0328476686800281
-9.44149972401374,-9.34569420755568,0.0958055164580625
-8.56223046914568,-8.53548889480663,0.026741574339054
-7.81675671908445,-7.89856304893839,-0.0818063298539391
-8.02061546861547,-8.02942464863549,-0.0088091800200143
-8.61313360851024,-8.53681527010962,0.0763183384006183
-8.01019978177339,-7.99886070665374,0.0113390751196558
-7.93923679305478,-7.884082568984,0.0551542240707841
-7.78059796620615,-7.85276415477553,-0.0721661885693878
