"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"log_lik[388]",-0.0745533442873904,0.00136999388777211,0.0755990940695815,-0.279848443262733,-0.101863311345344,-0.049748513963012,-0.022474549907228,-0.00313925258539576,3045.06048334572,1.00049253265436
"log_lik[389]",-0.769250429987466,0.00269160471855462,0.134103954517358,-1.0651551466108,-0.842580969705579,-0.763133095111605,-0.68271637613034,-0.519221441425602,2482.33623891056,1.00100656575045
"log_lik[390]",-0.383784398233194,0.00168905442336153,0.0886243930463272,-0.564550480574672,-0.439727458012077,-0.384096536587298,-0.328436564141018,-0.210352771421313,2753.08272422156,1.0018502809011
"log_lik[391]",-0.133091390825401,0.00255171074022453,0.136075730437306,-0.517466185831996,-0.180597770658421,-0.0895700526963984,-0.0393560766269457,-0.0050139715367535,2843.79617210935,0.999815519471171
"log_lik[392]",-1.01077352130678,0.00488201130630143,0.288226757592647,-1.69340967671877,-1.16615740109861,-0.96526696153618,-0.80923523326051,-0.58438743673069,3485.54770107674,0.999806860008867
"log_lik[393]",-0.308459262509532,0.00286898844474231,0.165068396235115,-0.689995439452759,-0.406902603639952,-0.282642452631671,-0.186019650319215,-0.0646529291208579,3310.32219185371,0.999819841037323
"log_lik[394]",-0.0611302672288205,0.00129987446738948,0.0704031982366689,-0.258743649558882,-0.0813216983684237,-0.0365456660574747,-0.0151140736683915,-0.0016978189895959,2933.47202151877,1.00042959770618
"log_lik[395]",-0.48717696817892,0.00275951060339612,0.159181122532123,-0.815195571030834,-0.589144725869507,-0.479458600049227,-0.373329813459827,-0.203207931199247,3327.50710614321,0.99989050165623
"log_lik[396]",-0.48717696817892,0.00275951060339612,0.159181122532123,-0.815195571030834,-0.589144725869507,-0.479458600049227,-0.373329813459827,-0.203207931199247,3327.50710614321,0.99989050165623
"log_lik[397]",-0.114056956065244,0.00149751029834002,0.086478767945885,-0.32830788951082,-0.156137990548539,-0.0924078328273748,-0.0502085354871196,-0.011144799022783,3334.87340149986,1.00066342803184
"log_lik[398]",-0.308459262509532,0.00286898844474231,0.165068396235115,-0.689995439452759,-0.406902603639952,-0.282642452631671,-0.186019650319215,-0.0646529291208579,3310.32219185371,0.999819841037323
"log_lik[399]",-0.383784398233194,0.00168905442336153,0.0886243930463272,-0.564550480574672,-0.439727458012077,-0.384096536587298,-0.328436564141018,-0.210352771421313,2753.08272422156,1.0018502809011
"log_lik[400]",-0.702527380281034,0.00359729494192806,0.269316754327825,-1.31168374451366,-0.857258070666909,-0.667422471352123,-0.507660214398647,-0.279085074884697,5604.98751763263,0.999475313705993
"log_lik[401]",-0.528854132399566,0.00138827783650094,0.0920454215236324,-0.704028603713589,-0.585988086265438,-0.532547949492457,-0.47427512036515,-0.336474354234552,4395.93843200683,0.999623546344577
"log_lik[402]",-0.340190964133484,0.00200915760229464,0.163058943507641,-0.719584963939385,-0.42601339313187,-0.316599222635152,-0.223946161212051,-0.0973880710178764,6586.59921753004,0.999274616372506
"log_lik[403]",-0.528854132399566,0.00138827783650094,0.0920454215236324,-0.704028603713589,-0.585988086265438,-0.532547949492457,-0.47427512036515,-0.336474354234552,4395.93843200683,0.999623546344577
"log_lik[404]",-0.294173823629951,0.00290293129871883,0.219256158845242,-0.865380223413512,-0.385882904874263,-0.239849437872725,-0.139210141418372,-0.0394371624135848,5704.66422586687,0.999588767729643
"log_lik[405]",-1.54371554870606,0.00835514480754693,0.611623780945762,-2.96703772502328,-1.89077464662312,-1.46593009343717,-1.11035306309464,-0.587562887236068,5358.71628039923,0.999667247279852
"log_lik[406]",-0.528854132399566,0.00138827783650094,0.0920454215236324,-0.704028603713589,-0.585988086265438,-0.532547949492457,-0.47427512036515,-0.336474354234552,4395.93843200683,0.999623546344577
"log_lik[407]",-0.899431616911835,0.00605295954090124,0.427839527601558,-1.93064427481676,-1.14250462405125,-0.832245577406293,-0.587515951058407,-0.277133139302052,4996.04417877887,0.999770190346614
"log_lik[408]",-0.447740310847326,0.00120039528942007,0.0871615101189369,-0.617500430444108,-0.501721298203962,-0.452013968823632,-0.394683649657838,-0.262663470059101,5272.30986836859,0.999203787253046
"log_lik[409]",-0.528854132399566,0.00138827783650094,0.0920454215236324,-0.704028603713589,-0.585988086265438,-0.532547949492457,-0.47427512036515,-0.336474354234552,4395.93843200683,0.999623546344577
"log_lik[410]",-0.528854132399566,0.00138827783650094,0.0920454215236324,-0.704028603713589,-0.585988086265438,-0.532547949492457,-0.47427512036515,-0.336474354234552,4395.93843200683,0.999623546344577
"log_lik[411]",-0.793304984031359,0.00283760460528481,0.198549947229635,-1.23844796297628,-0.907389146285774,-0.774143076568453,-0.652858258317155,-0.464722992237381,4895.93666845426,0.999450295387336
"log_lik[412]",-0.306987341037656,0.00258925363014511,0.200850257431256,-0.811210021076203,-0.399646013567306,-0.262486404341226,-0.163642900452073,-0.0528265988179282,6017.21594691728,0.999478480253587
"log_lik[413]",-0.42693345393884,0.00129387768382104,0.0902386989360952,-0.618213658943812,-0.4772421802895,-0.42515903203733,-0.374630051567187,-0.249034299115104,4864.06315492114,1.00032008123737
"log_lik[414]",-0.351410029261614,0.00360752630889503,0.270764599883632,-1.06433142424082,-0.469989769141602,-0.284837592774687,-0.158960023613489,-0.040599164394112,5633.32429395918,0.999736941605194
